Time (s), Filtered Data By Channel
0.498000, 2.472939E+0, 2.850169E-3
0.499000, 4.369026E+0, 1.735769E-3
0.500000, 7.789424E-1, 7.830115E-3
0.501000, 3.712233E+0, 5.726463E-3
0.502000, 1.034434E+0, 4.711614E-3
0.503000, 8.179486E-1, 5.279665E-3
0.504000, 4.994929E-2, 5.086940E-3
0.505000, 7.016409E-1, 4.969464E-3
0.506000, 1.337017E+0, 5.338109E-3
0.507000, 1.760488E+0, 4.771492E-3
0.508000, 1.970882E+0, 5.488458E-3
0.509000, 2.214447E+0, 3.987602E-3
0.510000, 1.091142E-1, 5.931709E-3
0.511000, 3.217631E-1, 4.149781E-3
0.512000, 6.720875E-1, 5.996952E-3
0.513000, 5.665111E-1, 4.394429E-3
0.514000, 3.692038E-1, 3.035493E-3
0.515000, 1.407575E-1, 6.753785E-3
0.516000, 1.024622E+0, 4.853152E-3
0.517000, 2.743909E+0, 5.401505E-3
0.518000, 1.505681E+0, 3.896665E-3
0.519000, 3.875281E+0, 6.025352E-3
0.520000, 2.040698E+0, 4.244897E-3
0.521000, 1.125531E+0, 5.901533E-3
0.522000, 3.445657E-1, 4.299805E-3
0.523000, 6.883561E-1, 5.708377E-3
0.524000, 7.467724E-1, 4.003982E-3
0.525000, 1.209119E+0, 6.075875E-3
0.526000, 2.383919E+0, 4.234613E-3
0.527000, 3.311779E+0, 5.849752E-3
, , 
0.528000, 2.694700E+0, 4.197069E-3
0.529000, 3.100629E+0, 5.851873E-3
0.530000, 8.039855E-2, 4.472113E-3
0.531000, 1.463188E+0, 3.037971E-3
0.532000, 3.692584E-1, 1.838407E-3
0.533000, 1.403147E-1, 8.504273E-4
0.534000, 1.618386E-1, 8.598864E-3
0.535000, 4.562447E-2, 2.262906E-3
0.536000, 4.440990E-1, 1.307891E-3
0.537000, 5.979106E-1, 5.320313E-4
0.538000, 6.448360E-1, 8.735474E-3
0.539000, 7.316885E-1, 6.371208E-3
0.540000, 2.407554E+0, 4.292137E-3
0.541000, 2.667877E+0, 3.144264E-3
0.542000, 1.097983E+0, 2.181791E-3
0.543000, 2.030553E+0, 7.265434E-3
0.544000, 3.527268E+0, 5.073386E-3
0.545000, 3.943281E+0, 3.225253E-3
0.546000, 3.554720E-1, 6.962218E-3
0.547000, 1.721298E+0, 5.377751E-3
0.548000, 2.640866E+0, 4.634155E-3
0.549000, 1.930139E+0, 2.951751E-3
0.550000, 3.078977E-1, 7.090471E-3
0.551000, 1.396604E+0, 5.380277E-3
0.552000, 5.432353E-1, 3.912207E-3
