Time (s), Filtered Data By Channel
0.295000, 1.545880E+0, 7.091523E-3
0.296000, 3.918901E-1, 3.428970E-3
, , 
0.297000, 9.645475E-1, 2.176478E-3
0.298000, 4.398331E-1, 7.507058E-3
0.299000, 1.319745E-1, 3.148711E-3
0.300000, 8.028287E-1, 2.013926E-3
0.301000, 6.336089E-2, 1.082535E-3
0.302000, 6.736047E-1, 3.328340E-4
0.303000, 6.636355E-1, 8.906728E-3
0.304000, 2.137767E-1, 2.137622E-3
0.305000, 1.526570E+0, 7.311557E-3
0.306000, 1.300218E+0, 5.114823E-3
0.307000, 1.430513E-1, 5.394360E-3
0.308000, 6.248375E-1, 4.104964E-3
0.309000, 9.233430E-1, 5.638134E-3
0.310000, 3.542026E-1, 4.938373E-3
0.311000, 6.736279E-1, 4.943486E-3
0.312000, 4.158040E-1, 5.506187E-3
0.313000, 7.814744E-1, 4.160181E-3
0.314000, 2.254962E-1, 5.636052E-3
0.315000, 3.308394E-1, 4.891283E-3
0.316000, 1.347226E+0, 3.615664E-3
0.317000, 6.887298E-1, 6.116819E-3
0.318000, 6.426454E-1, 4.468211E-3
0.319000, 1.049308E+0, 5.406293E-3
0.320000, 1.094451E+0, 1.370141E-2
0.321000, 1.210688E+0, 7.779356E-3
0.322000, 1.359821E+0, 5.601236E-3
0.323000, 2.673832E+0, 4.887345E-3
0.324000, 3.396687E-1, 5.074050E-3
0.325000, 1.382790E-3, 5.304959E-3
0.326000, 1.367032E+0, 3.897464E-3
0.327000, 2.896653E-1, 5.950952E-3
0.328000, 1.378981E-1, 4.533477E-3
0.329000, 1.119066E+0, 3.224061E-3
, , 
0.330000, 5.144955E-1, 2.117649E-3
0.331000, 3.161830E-1, 1.195157E-3
0.332000, 2.698843E-1, 4.384262E-4
0.333000, 4.112580E-1, 8.820842E-3
0.334000, 1.767220E-1, 2.194089E-3
0.335000, 4.097836E-1, 7.291554E-3
0.336000, 5.438616E-1, 3.515105E-3
0.337000, 5.469571E-1, 2.489641E-3
0.338000, 9.123794E-1, 7.019883E-3
0.339000, 2.903643E-1, 3.762771E-3
0.340000, 1.435316E-2, 5.937668E-3
0.341000, 9.420993E-1, 3.979887E-3
0.342000, 1.779832E+0, 6.304216E-3
0.343000, 9.838217E-1, 3.846162E-3
0.344000, 1.523402E+0, 6.358953E-3
0.345000, 2.239892E-1, 4.792201E-3
0.346000, 4.570224E-2, 5.201316E-3
0.347000, 8.468905E-2, 5.151649E-3
0.348000, 4.752532E-1, 4.927195E-3
0.349000, 3.751525E-1, 5.351477E-3
0.350000, 6.163838E-1, 3.859659E-3
0.351000, 1.185261E+0, 6.058195E-3
0.352000, 8.623441E-1, 4.370535E-3
0.353000, 1.523578E+0, 3.017996E-3
0.354000, 1.557898E-1, 1.879878E-3
0.355000, 2.244015E-1, 9.359496E-4
0.356000, 1.053419E+0, 8.484140E-3
0.357000, 3.554596E-1, 2.394316E-3
0.358000, 8.589247E-1, 1.445604E-3
0.359000, 8.838521E-1, 7.983458E-3
0.360000, 7.176120E-4, 2.882180E-3
0.361000, 6.168773E-2, 6.733887E-3
0.362000, 2.742586E-1, 3.959650E-3
, , 
0.363000, 3.489756E-1, 2.836859E-3
0.364000, 3.919163E-1, 6.755638E-3
0.365000, 1.068122E+0, 3.957029E-3
0.366000, 2.525804E-1, 2.849336E-3
0.367000, 7.193919E-1, 6.731690E-3
0.368000, 4.252544E-1, 3.989218E-3
0.369000, 1.081053E+0, 5.764132E-3
0.370000, 4.714227E-1, 3.851287E-3
0.371000, 3.714074E-1, 6.395047E-3
0.372000, 1.419828E+0, 3.786688E-3
0.373000, 2.753618E-1, 6.392776E-3
0.374000, 7.283158E-1, 4.805423E-3
0.375000, 7.658878E-1, 5.204258E-3
0.376000, 3.639944E-1, 5.136418E-3
0.377000, 7.570585E-2, 3.699693E-3
