Time (s), Filtered Data By Channel
0.551000, 4.625198E-3, 5.742306E-3
0.552000, 8.809903E-3, 4.539459E-3
0.553000, 2.256613E-2, 5.583617E-3
0.554000, 3.449360E-2, 3.976733E-3
0.555000, 6.603482E-2, 6.021862E-3
0.556000, 1.696077E-2, 4.296244E-3
0.557000, 5.044059E-2, 2.837353E-3
0.558000, 4.644732E-2, 7.030657E-3
0.559000, 2.409909E-2, 5.189453E-3
0.560000, 1.536465E-2, 3.627885E-3
, , 
0.561000, 8.069689E-3, 6.331707E-3
0.562000, 1.524091E-2, 4.572540E-3
0.563000, 1.439117E-2, 3.084784E-3
0.564000, 1.345580E-2, 6.808104E-3
0.565000, 2.977123E-2, 3.662650E-3
0.566000, 5.767494E-2, 2.365653E-3
0.567000, 5.782708E-2, 1.293360E-3
0.568000, 1.420529E-2, 8.228448E-3
0.569000, 3.978173E-2, 2.571356E-3
0.570000, 4.794544E-2, 7.087288E-3
0.571000, 5.166577E-2, 5.067522E-3
0.572000, 3.447734E-2, 5.294635E-3
0.573000, 4.610316E-2, 3.885651E-3
0.574000, 1.713972E-2, 2.699001E-3
0.575000, 4.854283E-2, 6.938516E-3
0.576000, 5.104169E-2, 3.745237E-3
0.577000, 5.102942E-2, 2.622229E-3
0.578000, 4.900066E-2, 1.688256E-3
0.579000, 5.405451E-2, 9.234548E-4
0.580000, 4.642883E-2, 3.091400E-4
0.581000, 1.247374E-2, 8.823262E-3
0.582000, 1.306176E-2, 2.302930E-3
0.583000, 5.419869E-3, 1.564151E-3
0.584000, 8.856709E-3, 7.690488E-3
0.585000, 2.876158E-2, 5.334584E-3
0.586000, 2.492050E-2, 3.348989E-3
0.587000, 2.137301E-2, 1.699220E-3
0.588000, 2.676628E-2, 8.298727E-3
0.589000, 4.690587E-2, 6.534240E-3
0.590000, 2.730531E-2, 5.003445E-3
0.591000, 7.085727E-2, 3.686569E-3
0.592000, 2.241567E-2, 6.086287E-3
0.593000, 1.091876E-2, 4.191058E-3
, , 
0.594000, 1.968289E-2, 6.039950E-3
0.595000, 7.941508E-3, 4.496559E-3
0.596000, 3.539524E-2, 5.475820E-3
0.597000, 1.285872E-2, 4.896354E-3
0.598000, 2.155166E-2, 5.164945E-3
0.599000, 1.963563E-2, 5.129854E-3
0.600000, 2.619686E-2, 3.652958E-3
0.601000, 4.824071E-3, 2.400067E-3
0.602000, 3.555637E-2, 1.350907E-3
0.603000, 4.670950E-3, 8.164962E-3
0.604000, 5.092255E-2, 6.024034E-3
0.605000, 4.041909E-3, 4.440835E-3
0.606000, 3.979582E-3, 3.118941E-3
0.607000, 3.364741E-2, 6.644775E-3
0.608000, 4.173759E-2, 3.922819E-3
0.609000, 7.129389E-2, 5.956630E-3
0.610000, 1.944850E-2, 4.144846E-3
0.611000, 2.825807E-2, 6.023291E-3
0.612000, 4.484550E-2, 4.215938E-3
0.613000, 3.516306E-3, 5.924608E-3
0.614000, 5.216288E-2, 4.336221E-3
