Time (s), Raw Data By Channel
0.476000, 2.454029E-1, 1.398929E+0
0.477000, -1.218908E-1, 1.398929E+0
0.478000, 2.556055E-1, 1.398929E+0
0.479000, 8.269512E-1, 1.409125E+0
0.480000, 4.902653E-1, 1.398929E+0
0.481000, 2.352003E-1, 1.398929E+0
0.482000, -1.422960E-1, 1.409125E+0
0.483000, -5.047260E-2, 1.409125E+0
0.484000, -1.014856E-1, 1.409125E+0
0.485000, -2.035116E-1, 1.409125E+0
0.486000, -6.014131E-1, 1.398929E+0
0.487000, -2.035116E-1, 1.398929E+0
0.488000, 2.094561E-2, 1.398929E+0
0.489000, 1.127690E-1, 1.398929E+0
0.490000, 2.249977E-1, 1.409125E+0
0.491000, 7.195862E-2, 1.398929E+0
0.492000, -1.831064E-1, 1.409125E+0
0.493000, -1.986479E-2, 1.409125E+0
0.494000, 6.175602E-2, 1.398929E+0
, , 
0.495000, 1.127690E-1, 1.409125E+0
0.496000, 7.195862E-2, 1.409125E+0
0.497000, 3.066185E-1, 1.409125E+0
0.498000, 1.943898E-1, 1.409125E+0
0.499000, 4.086445E-1, 1.398929E+0
0.500000, 3.678341E-1, 1.398929E+0
0.501000, -1.116882E-1, 1.398929E+0
0.502000, 1.433768E-1, 1.398929E+0
0.503000, 2.352003E-1, 1.398929E+0
0.504000, 1.229716E-1, 1.409125E+0
0.505000, -1.729038E-1, 1.409125E+0
0.506000, -2.647272E-1, 1.409125E+0
0.507000, -1.729038E-1, 1.409125E+0
0.508000, 1.127690E-1, 1.409125E+0
0.509000, 1.637820E-1, 1.409125E+0
0.510000, 1.331742E-1, 1.398929E+0
0.511000, 1.739846E-1, 1.398929E+0
0.512000, 1.025664E-1, 1.398929E+0
0.513000, 6.175602E-2, 1.398929E+0
0.514000, 6.175602E-2, 1.409125E+0
0.515000, 6.175602E-2, 1.398929E+0
0.516000, 1.637820E-1, 1.409125E+0
0.517000, -7.087780E-2, 1.409125E+0
0.518000, 5.155342E-2, 1.409125E+0
0.519000, -1.729038E-1, 1.409125E+0
0.520000, 1.331742E-1, 1.398929E+0
0.521000, 1.127690E-1, 1.398929E+0
0.522000, 2.352003E-1, 1.398929E+0
0.523000, 7.195862E-2, 1.409125E+0
0.524000, -2.239168E-1, 1.398929E+0
0.525000, -2.545246E-1, 1.398929E+0
0.526000, 2.094561E-2, 1.398929E+0
0.527000, -1.627012E-1, 1.409125E+0
, , 
0.528000, 1.074301E-2, 1.409125E+0
0.529000, 2.094561E-2, 1.409125E+0
0.530000, 7.195862E-2, 1.398929E+0
0.531000, 1.025664E-1, 1.398929E+0
0.532000, -7.087780E-2, 1.398929E+0
0.533000, 1.025664E-1, 1.398929E+0
0.534000, 1.127690E-1, 1.398929E+0
0.535000, 1.074301E-2, 1.409125E+0
0.536000, 1.841872E-1, 1.398929E+0
0.537000, -6.067520E-2, 1.398929E+0
0.538000, 1.739846E-1, 1.409125E+0
0.539000, 2.760107E-1, 1.398929E+0
0.540000, 2.352003E-1, 1.409125E+0
0.541000, -3.006740E-2, 1.409125E+0
0.542000, 1.331742E-1, 1.409125E+0
0.543000, 1.535794E-1, 1.398929E+0
0.544000, 2.147950E-1, 1.398929E+0
0.545000, 1.637820E-1, 1.398929E+0
0.546000, 2.454029E-1, 1.398929E+0
0.547000, 5.404097E-4, 1.398929E+0
0.548000, -4.027000E-2, 1.409125E+0
0.549000, -2.239168E-1, 1.409125E+0
0.550000, -6.067520E-2, 1.409125E+0
0.551000, 7.195862E-2, 1.409125E+0
0.552000, 2.249977E-1, 1.409125E+0
0.553000, 1.331742E-1, 1.398929E+0
0.554000, 2.352003E-1, 1.398929E+0
0.555000, -7.087780E-2, 1.398929E+0
0.556000, -4.027000E-2, 1.398929E+0
0.557000, 1.127690E-1, 1.409125E+0
0.558000, 3.270237E-1, 1.398929E+0
0.559000, 3.066185E-1, 1.409125E+0
0.560000, 3.372263E-1, 1.398929E+0
, , 
0.561000, 4.188471E-1, 1.398929E+0
0.562000, 1.025664E-1, 1.409125E+0
0.563000, 6.175602E-2, 1.409125E+0
0.564000, -3.157402E-1, 1.398929E+0
0.565000, -3.006740E-2, 1.398929E+0
0.566000, 1.127690E-1, 1.398929E+0
0.567000, 1.433768E-1, 1.398929E+0
0.568000, 1.025664E-1, 1.398929E+0
0.569000, 5.155342E-2, 1.409125E+0
0.570000, -2.341194E-1, 1.398929E+0
0.571000, 1.229716E-1, 1.398929E+0
0.572000, 7.195862E-2, 1.398929E+0
0.573000, 9.236383E-2, 1.398929E+0
0.574000, -3.006740E-2, 1.409125E+0
0.575000, 7.195862E-2, 1.409125E+0
0.576000, 1.025664E-1, 1.409125E+0
0.577000, 2.094561E-2, 1.409125E+0
0.578000, -1.831064E-1, 1.398929E+0
0.579000, -2.851324E-1, 1.398929E+0
0.580000, -2.749298E-1, 1.398929E+0
0.581000, 4.902653E-1, 1.398929E+0
0.582000, -1.986479E-2, 1.398929E+0
0.583000, 6.175602E-2, 1.398929E+0
0.584000, 1.331742E-1, 1.398929E+0
0.585000, 6.175602E-2, 1.409125E+0
0.586000, 1.229716E-1, 1.409125E+0
0.587000, 2.147950E-1, 1.409125E+0
0.588000, 1.229716E-1, 1.409125E+0
0.589000, 1.637820E-1, 1.398929E+0
0.590000, 1.943898E-1, 1.398929E+0
0.591000, 3.066185E-1, 1.398929E+0
0.592000, 3.066185E-1, 1.398929E+0
0.593000, 8.216122E-2, 1.409125E+0
, , 
0.594000, 4.135082E-2, 1.409125E+0
0.595000, 1.637820E-1, 1.398929E+0
0.596000, -8.108041E-2, 1.398929E+0
0.597000, 3.114822E-2, 1.398929E+0
0.598000, 5.155342E-2, 1.409125E+0
0.599000, 1.127690E-1, 1.409125E+0
0.600000, 2.556055E-1, 1.409125E+0
0.601000, 3.780367E-1, 1.398929E+0
0.602000, 4.135082E-2, 1.398929E+0
0.603000, -1.218908E-1, 1.398929E+0
0.604000, 1.637820E-1, 1.398929E+0
0.605000, 4.135082E-2, 1.398929E+0
0.606000, -3.157402E-1, 1.398929E+0
0.607000, -1.422960E-1, 1.409125E+0
0.608000, 2.352003E-1, 1.409125E+0
0.609000, 3.168211E-1, 1.409125E+0
0.610000, 4.086445E-1, 1.409125E+0
0.611000, 8.167486E-1, 1.409125E+0
0.612000, 6.433043E-1, 1.398929E+0
0.613000, 4.494549E-1, 1.398929E+0
0.614000, -1.986479E-2, 1.398929E+0
0.615000, -4.585767E-1, 1.398929E+0
0.616000, -4.279689E-1, 1.398929E+0
0.617000, -5.401975E-1, 1.409125E+0
0.618000, -2.239168E-1, 1.409125E+0
0.619000, -1.014856E-1, 1.398929E+0
0.620000, -7.087780E-2, 1.409125E+0
