waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/12/2017  17:07:19.360588	1.229039E-2	2.362076E-2	2.550518E-2	4.514181E-2	1.570681E-2	3.565464E-2	4.081322E-2	4.082157E-2
10/12/2017  17:07:19.361588	6.646717E-3	4.630346E-3	1.379302E-2	1.919024E-2	8.023256E-4	1.028679E-2	1.004554E-2	1.250694E-2
10/12/2017  17:07:19.362588	1.956413E-2	1.238516E-2	1.692162E-2	4.119962E-2	1.597705E-2	2.596265E-2	3.050924E-2	3.467571E-2
10/12/2017  17:07:19.363588	1.715389E-2	4.115855E-2	4.047502E-2	6.110195E-2	1.312366E-2	1.209496E-2	9.142717E-3	1.435302E-2
10/12/2017  17:07:19.364588	1.783310E-2	1.601229E-3	1.514542E-3	7.501058E-3	8.169467E-3	1.419024E-2	2.621660E-3	3.371718E-3
10/12/2017  17:07:19.365588	2.290610E-2	1.636689E-2	9.496430E-3	1.248322E-2	6.201021E-3	1.124908E-2	4.912473E-4	1.185772E-3
10/12/2017  17:07:19.366588	1.906501E-2	2.442082E-2	2.362709E-2	5.488661E-2	2.602418E-2	5.321136E-2	3.809000E-2	4.521006E-2
10/12/2017  17:07:19.367588	3.261420E-2	4.215228E-2	3.928853E-2	4.223171E-2	3.524769E-2	5.752962E-2	5.718352E-2	5.563853E-2
10/12/2017  17:07:19.368588	4.284267E-2	3.351566E-2	3.791937E-2	3.136214E-2	1.437854E-2	1.920322E-2	2.735364E-2	3.255229E-2
10/12/2017  17:07:19.369588	1.767900E-2	2.986251E-2	1.985732E-2	2.211864E-2	1.216010E-2	5.727763E-3	8.793503E-3	3.007322E-3
