t0,5/2/2017  11:03:14.356096
delta t,0.001000

time,Y
5/2/2017  11:03:17.894096,10.416966
5/2/2017  11:03:17.895096,10.416966
5/2/2017  11:03:17.896096,10.416966
5/2/2017  11:03:17.897096,10.416966
5/2/2017  11:03:17.898096,10.417284
5/2/2017  11:03:17.899096,10.417284
5/2/2017  11:03:17.900096,10.416966
5/2/2017  11:03:17.901096,10.416966
5/2/2017  11:03:17.902096,10.416966
5/2/2017  11:03:17.903096,10.416966
5/2/2017  11:03:17.904096,10.416966
5/2/2017  11:03:17.905096,10.416966
5/2/2017  11:03:17.906096,10.417284
5/2/2017  11:03:17.907096,10.417284
5/2/2017  11:03:17.908096,10.416966
5/2/2017  11:03:17.909096,10.417284
5/2/2017  11:03:17.910096,10.417284
5/2/2017  11:03:17.911096,10.417284
5/2/2017  11:03:17.912096,10.416966
5/2/2017  11:03:17.913096,10.417284
5/2/2017  11:03:17.914096,10.416966
5/2/2017  11:03:17.915096,10.417284
5/2/2017  11:03:17.916096,10.416966
5/2/2017  11:03:17.917096,10.416966
5/2/2017  11:03:17.918096,10.416966
5/2/2017  11:03:17.919096,10.416966
5/2/2017  11:03:17.920096,10.416966
5/2/2017  11:03:17.921096,10.417284
5/2/2017  11:03:17.922096,10.416966
5/2/2017  11:03:17.923096,10.416966
5/2/2017  11:03:17.924096,10.416966
5/2/2017  11:03:17.925096,10.416966
5/2/2017  11:03:17.926096,10.416966
5/2/2017  11:03:17.927096,10.416966
5/2/2017  11:03:17.928096,10.417284
5/2/2017  11:03:17.929096,10.416966
5/2/2017  11:03:17.930096,10.416966
5/2/2017  11:03:17.931096,10.416966
5/2/2017  11:03:17.932096,10.416966
5/2/2017  11:03:17.933096,10.416966
5/2/2017  11:03:17.934096,10.416966
5/2/2017  11:03:17.935096,10.417284
5/2/2017  11:03:17.936096,10.417284
5/2/2017  11:03:17.937096,10.417284
5/2/2017  11:03:17.938096,10.417284
5/2/2017  11:03:17.939096,10.417284
5/2/2017  11:03:17.940096,2.720485
5/2/2017  11:03:17.941096,2.628936
5/2/2017  11:03:17.942096,2.684882
5/2/2017  11:03:17.943096,2.677253
5/2/2017  11:03:17.944096,2.698869
5/2/2017  11:03:17.945096,2.622578
5/2/2017  11:03:17.946096,2.667081
5/2/2017  11:03:17.947096,2.695054
5/2/2017  11:03:17.948096,2.728114
5/2/2017  11:03:17.949096,2.668353
5/2/2017  11:03:17.950096,2.712856
5/2/2017  11:03:17.951096,2.561545
5/2/2017  11:03:17.952096,2.612406
5/2/2017  11:03:17.953096,2.701412
5/2/2017  11:03:17.954096,2.583161
5/2/2017  11:03:17.955096,2.616221
5/2/2017  11:03:17.956096,2.710313
5/2/2017  11:03:17.957096,2.581890
5/2/2017  11:03:17.958096,2.677253
5/2/2017  11:03:17.959096,2.712856
5/2/2017  11:03:17.960096,2.656909
5/2/2017  11:03:17.961096,2.725571
5/2/2017  11:03:17.962096,2.686154
5/2/2017  11:03:17.963096,2.613678
5/2/2017  11:03:17.964096,2.670896
5/2/2017  11:03:17.965096,2.613678
5/2/2017  11:03:17.966096,2.556459
5/2/2017  11:03:17.967096,2.751001
5/2/2017  11:03:17.968096,2.618764
5/2/2017  11:03:17.969096,2.570446
5/2/2017  11:03:17.970096,2.688697
5/2/2017  11:03:17.971096,2.650551
5/2/2017  11:03:17.972096,2.674710
5/2/2017  11:03:17.973096,2.656909
5/2/2017  11:03:17.974096,2.654366
5/2/2017  11:03:17.975096,2.754816
5/2/2017  11:03:17.976096,2.717942
5/2/2017  11:03:17.977096,2.772617
5/2/2017  11:03:17.978096,2.776431
5/2/2017  11:03:17.979096,2.758630
5/2/2017  11:03:17.980096,2.675982
5/2/2017  11:03:17.981096,2.744644
5/2/2017  11:03:17.982096,2.594605
5/2/2017  11:03:17.983096,2.661995
5/2/2017  11:03:17.984096,2.658181
5/2/2017  11:03:17.985096,2.575532
5/2/2017  11:03:17.986096,2.707770
5/2/2017  11:03:17.987096,2.681068
5/2/2017  11:03:17.988096,2.617492
5/2/2017  11:03:17.989096,2.639108
5/2/2017  11:03:17.990096,2.598419
5/2/2017  11:03:17.991096,2.729385
5/2/2017  11:03:17.992096,2.688697
5/2/2017  11:03:17.993096,2.786604
5/2/2017  11:03:17.994096,2.734471
5/2/2017  11:03:17.995096,2.756087
5/2/2017  11:03:17.996096,2.723028
5/2/2017  11:03:17.997096,2.735743
5/2/2017  11:03:17.998096,2.673439
5/2/2017  11:03:17.999096,2.675982
5/2/2017  11:03:18.000096,2.728114
5/2/2017  11:03:18.001096,2.683611
5/2/2017  11:03:18.002096,2.677253
5/2/2017  11:03:18.003096,2.689968
5/2/2017  11:03:18.004096,2.612406
5/2/2017  11:03:18.005096,2.580618
5/2/2017  11:03:18.006096,2.728114
5/2/2017  11:03:18.007096,2.665810
5/2/2017  11:03:18.008096,2.773888
5/2/2017  11:03:18.009096,2.740829
5/2/2017  11:03:18.010096,2.726842
5/2/2017  11:03:18.011096,2.660724
5/2/2017  11:03:18.012096,2.614949
5/2/2017  11:03:18.013096,2.628936
5/2/2017  11:03:18.014096,2.584433
5/2/2017  11:03:18.015096,2.616221
5/2/2017  11:03:18.016096,2.646737
5/2/2017  11:03:18.017096,2.600962
5/2/2017  11:03:18.018096,2.659452
5/2/2017  11:03:18.019096,2.627664
5/2/2017  11:03:18.020096,2.702684
5/2/2017  11:03:18.021096,2.663267
5/2/2017  11:03:18.022096,2.640379
5/2/2017  11:03:18.023096,2.752273
5/2/2017  11:03:18.024096,2.748458
5/2/2017  11:03:18.025096,2.660724
5/2/2017  11:03:18.026096,2.646737
5/2/2017  11:03:18.027096,2.744644
5/2/2017  11:03:18.028096,2.717942
5/2/2017  11:03:18.029096,2.673439
5/2/2017  11:03:18.030096,2.614949
5/2/2017  11:03:18.031096,2.711584
5/2/2017  11:03:18.032096,2.645465
5/2/2017  11:03:18.033096,2.504327
5/2/2017  11:03:18.034096,2.630207
5/2/2017  11:03:18.035096,10.417284
5/2/2017  11:03:18.036096,10.417284
5/2/2017  11:03:18.037096,10.416966
5/2/2017  11:03:18.038096,10.417284
5/2/2017  11:03:18.039096,10.417284
5/2/2017  11:03:18.040096,10.416966
5/2/2017  11:03:18.041096,10.416966
5/2/2017  11:03:18.042096,10.417284
5/2/2017  11:03:18.043096,10.417284
5/2/2017  11:03:18.044096,10.417284
5/2/2017  11:03:18.045096,10.417284
5/2/2017  11:03:18.046096,10.417284
5/2/2017  11:03:18.047096,10.416966
5/2/2017  11:03:18.048096,10.417284
5/2/2017  11:03:18.049096,10.416966
5/2/2017  11:03:18.050096,10.416966
5/2/2017  11:03:18.051096,10.416966
5/2/2017  11:03:18.052096,10.417284
5/2/2017  11:03:18.053096,10.416966
5/2/2017  11:03:18.054096,10.416966
5/2/2017  11:03:18.055096,10.417284
5/2/2017  11:03:18.056096,10.417284
5/2/2017  11:03:18.057096,10.416966
5/2/2017  11:03:18.058096,10.416966
5/2/2017  11:03:18.059096,10.416966
5/2/2017  11:03:18.060096,10.417284
5/2/2017  11:03:18.061096,10.417284
5/2/2017  11:03:18.062096,10.417284
5/2/2017  11:03:18.063096,10.417284
5/2/2017  11:03:18.064096,10.416966
5/2/2017  11:03:18.065096,10.416966
5/2/2017  11:03:18.066096,10.416966
5/2/2017  11:03:18.067096,10.417284
5/2/2017  11:03:18.068096,10.416966
5/2/2017  11:03:18.069096,10.416966
5/2/2017  11:03:18.070096,10.417284
5/2/2017  11:03:18.071096,10.416966
5/2/2017  11:03:18.072096,10.416966
5/2/2017  11:03:18.073096,10.417284
5/2/2017  11:03:18.074096,10.417284
5/2/2017  11:03:18.075096,10.417284
5/2/2017  11:03:18.076096,10.417284
5/2/2017  11:03:18.077096,10.417284
5/2/2017  11:03:18.078096,10.416966
5/2/2017  11:03:18.079096,10.417284
5/2/2017  11:03:18.080096,10.417284
5/2/2017  11:03:18.081096,10.417284
5/2/2017  11:03:18.082096,10.416966
5/2/2017  11:03:18.083096,10.416966
5/2/2017  11:03:18.084096,10.416966
5/2/2017  11:03:18.085096,10.417284
5/2/2017  11:03:18.086096,10.417284
5/2/2017  11:03:18.087096,10.417284
5/2/2017  11:03:18.088096,10.416966
5/2/2017  11:03:18.089096,10.417284
5/2/2017  11:03:18.090096,10.417284
5/2/2017  11:03:18.091096,10.417284
5/2/2017  11:03:18.092096,10.416966
5/2/2017  11:03:18.093096,10.416966
5/2/2017  11:03:18.094096,10.417284
5/2/2017  11:03:18.095096,10.416966
5/2/2017  11:03:18.096096,10.416966
5/2/2017  11:03:18.097096,10.417284
5/2/2017  11:03:18.098096,10.416966
5/2/2017  11:03:18.099096,10.416966
5/2/2017  11:03:18.100096,10.416966
5/2/2017  11:03:18.101096,10.417284
5/2/2017  11:03:18.102096,10.416966
5/2/2017  11:03:18.103096,10.417284
5/2/2017  11:03:18.104096,10.417284
5/2/2017  11:03:18.105096,10.417284
5/2/2017  11:03:18.106096,10.416966
5/2/2017  11:03:18.107096,10.417284
5/2/2017  11:03:18.108096,10.416966
5/2/2017  11:03:18.109096,10.417284
5/2/2017  11:03:18.110096,10.417284
5/2/2017  11:03:18.111096,10.417284
5/2/2017  11:03:18.112096,10.417284
5/2/2017  11:03:18.113096,10.417284
5/2/2017  11:03:18.114096,10.416966
5/2/2017  11:03:18.115096,10.416966
5/2/2017  11:03:18.116096,10.416966
5/2/2017  11:03:18.117096,10.416966
5/2/2017  11:03:18.118096,10.416966
5/2/2017  11:03:18.119096,10.416966
5/2/2017  11:03:18.120096,10.416966
5/2/2017  11:03:18.121096,10.417284
5/2/2017  11:03:18.122096,10.417284
5/2/2017  11:03:18.123096,10.416966
5/2/2017  11:03:18.124096,10.417284
5/2/2017  11:03:18.125096,10.416966
5/2/2017  11:03:18.126096,10.417284
5/2/2017  11:03:18.127096,10.417284
5/2/2017  11:03:18.128096,10.417284
5/2/2017  11:03:18.129096,10.416966
5/2/2017  11:03:18.130096,10.417284
5/2/2017  11:03:18.131096,2.648008
5/2/2017  11:03:18.132096,2.644194
5/2/2017  11:03:18.133096,2.654366
5/2/2017  11:03:18.134096,2.547559
5/2/2017  11:03:18.135096,2.688697
5/2/2017  11:03:18.136096,2.687425
5/2/2017  11:03:18.137096,2.724299
5/2/2017  11:03:18.138096,2.603505
5/2/2017  11:03:18.139096,2.701412
5/2/2017  11:03:18.140096,2.674710
5/2/2017  11:03:18.141096,2.564088
5/2/2017  11:03:18.142096,2.693783
5/2/2017  11:03:18.143096,2.622578
5/2/2017  11:03:18.144096,2.691240
5/2/2017  11:03:18.145096,2.700141
5/2/2017  11:03:18.146096,2.611134
5/2/2017  11:03:18.147096,2.683611
5/2/2017  11:03:18.148096,2.679796
5/2/2017  11:03:18.149096,2.583161
5/2/2017  11:03:18.150096,2.717942
5/2/2017  11:03:18.151096,2.570446
5/2/2017  11:03:18.152096,2.673439
5/2/2017  11:03:18.153096,2.737014
5/2/2017  11:03:18.154096,2.712856
5/2/2017  11:03:18.155096,2.639108
5/2/2017  11:03:18.156096,2.597148
5/2/2017  11:03:18.157096,2.656909
5/2/2017  11:03:18.158096,2.646737
5/2/2017  11:03:18.159096,2.655638
5/2/2017  11:03:18.160096,2.691240
5/2/2017  11:03:18.161096,2.748458
5/2/2017  11:03:18.162096,2.639108
5/2/2017  11:03:18.163096,2.637836
5/2/2017  11:03:18.164096,2.698869
5/2/2017  11:03:18.165096,2.735743
5/2/2017  11:03:18.166096,2.600962
5/2/2017  11:03:18.167096,2.748458
5/2/2017  11:03:18.168096,2.635293
5/2/2017  11:03:18.169096,2.717942
5/2/2017  11:03:18.170096,2.631479
5/2/2017  11:03:18.171096,2.683611
5/2/2017  11:03:18.172096,2.675982
5/2/2017  11:03:18.173096,2.653094
5/2/2017  11:03:18.174096,2.636565
5/2/2017  11:03:18.175096,2.606048
5/2/2017  11:03:18.176096,2.743372
5/2/2017  11:03:18.177096,2.677253
5/2/2017  11:03:18.178096,2.721756
5/2/2017  11:03:18.179096,2.641651
5/2/2017  11:03:18.180096,2.637836
5/2/2017  11:03:18.181096,2.586976
5/2/2017  11:03:18.182096,2.637836
5/2/2017  11:03:18.183096,2.672167
5/2/2017  11:03:18.184096,2.711584
5/2/2017  11:03:18.185096,2.681068
5/2/2017  11:03:18.186096,2.559002
5/2/2017  11:03:18.187096,2.623850
5/2/2017  11:03:18.188096,2.618764
5/2/2017  11:03:18.189096,2.614949
5/2/2017  11:03:18.190096,2.756087
5/2/2017  11:03:18.191096,2.667081
5/2/2017  11:03:18.192096,2.808219
5/2/2017  11:03:18.193096,2.717942
5/2/2017  11:03:18.194096,2.723028
5/2/2017  11:03:18.195096,2.775160
5/2/2017  11:03:18.196096,2.752273
5/2/2017  11:03:18.197096,2.729385
5/2/2017  11:03:18.198096,2.644194
5/2/2017  11:03:18.199096,2.650551
5/2/2017  11:03:18.200096,2.753544
5/2/2017  11:03:18.201096,2.626393
5/2/2017  11:03:18.202096,2.627664
5/2/2017  11:03:18.203096,2.735743
5/2/2017  11:03:18.204096,2.551373
5/2/2017  11:03:18.205096,2.700141
5/2/2017  11:03:18.206096,2.595876
5/2/2017  11:03:18.207096,2.621307
5/2/2017  11:03:18.208096,2.670896
5/2/2017  11:03:18.209096,2.599691
5/2/2017  11:03:18.210096,2.668353
5/2/2017  11:03:18.211096,2.751001
5/2/2017  11:03:18.212096,2.636565
5/2/2017  11:03:18.213096,2.723028
5/2/2017  11:03:18.214096,2.627664
5/2/2017  11:03:18.215096,2.702684
5/2/2017  11:03:18.216096,2.698869
5/2/2017  11:03:18.217096,2.557731
5/2/2017  11:03:18.218096,2.665810
5/2/2017  11:03:18.219096,2.698869
5/2/2017  11:03:18.220096,2.617492
5/2/2017  11:03:18.221096,2.642922
5/2/2017  11:03:18.222096,2.645465
5/2/2017  11:03:18.223096,2.621307
5/2/2017  11:03:18.224096,2.669624
5/2/2017  11:03:18.225096,2.801862
5/2/2017  11:03:18.226096,2.721756
5/2/2017  11:03:18.227096,10.417284
5/2/2017  11:03:18.228096,10.417284
5/2/2017  11:03:18.229096,10.416966
5/2/2017  11:03:18.230096,10.417284
5/2/2017  11:03:18.231096,10.416966
5/2/2017  11:03:18.232096,10.417284
5/2/2017  11:03:18.233096,10.416966
5/2/2017  11:03:18.234096,10.416966
5/2/2017  11:03:18.235096,10.417284
5/2/2017  11:03:18.236096,10.417284
5/2/2017  11:03:18.237096,10.417284
5/2/2017  11:03:18.238096,10.417284
5/2/2017  11:03:18.239096,10.416966
5/2/2017  11:03:18.240096,10.417284
5/2/2017  11:03:18.241096,10.417284
5/2/2017  11:03:18.242096,10.417284
5/2/2017  11:03:18.243096,10.417284
5/2/2017  11:03:18.244096,10.416966
5/2/2017  11:03:18.245096,10.416966
5/2/2017  11:03:18.246096,10.416966
5/2/2017  11:03:18.247096,10.416966
5/2/2017  11:03:18.248096,10.416966
5/2/2017  11:03:18.249096,10.416966
5/2/2017  11:03:18.250096,10.416966
5/2/2017  11:03:18.251096,10.417284
5/2/2017  11:03:18.252096,10.417284
5/2/2017  11:03:18.253096,10.417284
5/2/2017  11:03:18.254096,10.417284
5/2/2017  11:03:18.255096,10.416966
5/2/2017  11:03:18.256096,10.417284
5/2/2017  11:03:18.257096,10.417284
5/2/2017  11:03:18.258096,10.416966
5/2/2017  11:03:18.259096,10.416966
5/2/2017  11:03:18.260096,10.416966
5/2/2017  11:03:18.261096,10.417284
5/2/2017  11:03:18.262096,10.417284
5/2/2017  11:03:18.263096,10.417284
5/2/2017  11:03:18.264096,10.416966
5/2/2017  11:03:18.265096,10.416966
5/2/2017  11:03:18.266096,10.416966
5/2/2017  11:03:18.267096,10.416966
5/2/2017  11:03:18.268096,10.416966
5/2/2017  11:03:18.269096,10.416966
5/2/2017  11:03:18.270096,10.416966
5/2/2017  11:03:18.271096,10.416966
5/2/2017  11:03:18.272096,10.417284
5/2/2017  11:03:18.273096,10.417284
5/2/2017  11:03:18.274096,10.417284
5/2/2017  11:03:18.275096,10.417284
5/2/2017  11:03:18.276096,10.417284
5/2/2017  11:03:18.277096,10.417284
5/2/2017  11:03:18.278096,10.416966
5/2/2017  11:03:18.279096,10.417284
5/2/2017  11:03:18.280096,10.417284
5/2/2017  11:03:18.281096,10.416966
5/2/2017  11:03:18.282096,10.416966
5/2/2017  11:03:18.283096,10.416966
5/2/2017  11:03:18.284096,10.416966
5/2/2017  11:03:18.285096,10.416966
5/2/2017  11:03:18.286096,10.416966
5/2/2017  11:03:18.287096,10.416966
5/2/2017  11:03:18.288096,10.416966
5/2/2017  11:03:18.289096,10.416966
5/2/2017  11:03:18.290096,10.416966
5/2/2017  11:03:18.291096,10.416966
5/2/2017  11:03:18.292096,10.417284
5/2/2017  11:03:18.293096,10.417284
5/2/2017  11:03:18.294096,10.417284
5/2/2017  11:03:18.295096,10.417284
5/2/2017  11:03:18.296096,10.417284
5/2/2017  11:03:18.297096,10.416966
5/2/2017  11:03:18.298096,10.416966
5/2/2017  11:03:18.299096,10.417284
5/2/2017  11:03:18.300096,10.416966
5/2/2017  11:03:18.301096,10.416966
5/2/2017  11:03:18.302096,10.417284
5/2/2017  11:03:18.303096,10.416966
5/2/2017  11:03:18.304096,10.417284
5/2/2017  11:03:18.305096,10.417284
5/2/2017  11:03:18.306096,10.416966
5/2/2017  11:03:18.307096,10.416966
5/2/2017  11:03:18.308096,10.417284
5/2/2017  11:03:18.309096,10.416966
5/2/2017  11:03:18.310096,10.417284
5/2/2017  11:03:18.311096,10.416966
5/2/2017  11:03:18.312096,10.416966
5/2/2017  11:03:18.313096,10.416966
5/2/2017  11:03:18.314096,10.416966
5/2/2017  11:03:18.315096,10.416966
