Parameters: 	Upper Cutoff: : 500	Lower Cutoff: : 20	Sample Rate (HZ)1000	Frames Per Second: 30	Display Window Size (S)200	MVC Window Size (s): 200	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467	10/19/2017  17:34:13.641467
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:34:13.727682	9.210870E-2	8.105642E-3	1.646291E-2	-1.010577E+1	2.222863E-2	1.946206E-2	7.714242E-2	3.673486E-2
10/19/2017  17:34:13.728682	1.683686E-1	1.573716E-2	2.918892E-2	-1.014142E+1	2.477858E-2	1.946206E-2	7.459952E-2	2.655919E-2
10/19/2017  17:34:13.729682	2.573385E-1	1.573716E-2	1.900811E-2	-1.013887E+1	2.477858E-2	2.200605E-2	6.697081E-2	2.401527E-2
10/19/2017  17:34:13.730682	1.149867E-1	1.573716E-2	8.827299E-3	-1.013887E+1	1.712873E-2	2.455003E-2	7.714242E-2	2.401527E-2
10/19/2017  17:34:13.731682	2.093276E-2	1.828100E-2	2.664372E-2	-1.013123E+1	1.712873E-2	2.200605E-2	8.985693E-2	3.673486E-2
10/19/2017  17:34:13.732682	4.657824E-1	1.064948E-2	1.137250E-2	-1.013123E+1	2.477858E-2	1.183011E-2	7.205661E-2	3.927877E-2
10/19/2017  17:34:13.733682	1.279222E+0	1.573716E-2	1.391770E-2	-1.014142E+1	3.242842E-2	2.200605E-2	6.188501E-2	3.164702E-2
10/19/2017  17:34:13.734682	1.820667E+0	2.082484E-2	2.918892E-2	-1.014142E+1	1.712873E-2	3.472597E-2	7.459952E-2	2.401527E-2
10/19/2017  17:34:13.735682	1.121618E+0	1.828100E-2	2.155331E-2	-1.013123E+1	1.712873E-2	1.946206E-2	8.222822E-2	2.655919E-2
10/19/2017  17:34:13.736682	-1.061671E-1	8.105642E-3	1.900811E-2	-1.013123E+1	2.477858E-2	4.198150E-3	7.459952E-2	3.164702E-2
10/19/2017  17:34:13.737682	-1.656786E+0	-2.069720E-3	1.391770E-2	-1.013378E+1	1.712873E-2	1.946206E-2	7.205661E-2	3.164702E-2
10/19/2017  17:34:13.738682	-1.468678E+0	1.319332E-2	2.155331E-2	-1.013887E+1	2.477858E-2	6.742135E-3	7.205661E-2	3.164702E-2
10/19/2017  17:34:13.739682	-6.450706E-1	2.082484E-2	1.646291E-2	-1.013632E+1	2.987847E-2	2.200605E-2	7.459952E-2	2.910311E-2
10/19/2017  17:34:13.740682	-4.417108E-1	1.319332E-2	2.664372E-2	-1.013887E+1	1.457878E-2	1.691808E-2	7.968532E-2	3.164702E-2
10/19/2017  17:34:13.741682	-3.095269E-1	1.319332E-2	1.900811E-2	-1.014396E+1	2.477858E-2	1.437409E-2	7.459952E-2	3.927877E-2
10/19/2017  17:34:13.742682	-4.239168E-1	8.105642E-3	1.646291E-2	-1.013123E+1	2.477858E-2	1.946206E-2	6.697081E-2	2.910311E-2
10/19/2017  17:34:13.743682	-2.383510E-1	1.828100E-2	1.137250E-2	-1.014142E+1	2.477858E-2	2.963800E-2	7.714242E-2	2.147136E-2
10/19/2017  17:34:13.744682	-3.654509E-1	1.319332E-2	2.664372E-2	-1.013632E+1	1.457878E-2	1.183011E-2	7.714242E-2	3.164702E-2
10/19/2017  17:34:13.745682	-2.866490E-1	8.105642E-3	1.900811E-2	-1.012869E+1	1.202884E-2	1.437409E-2	6.951371E-2	3.419094E-2
10/19/2017  17:34:13.746682	-1.239611E-1	1.573716E-2	1.900811E-2	-1.012869E+1	2.477858E-2	2.455003E-2	7.459952E-2	2.147136E-2
10/19/2017  17:34:13.747682	-1.211321E-2	2.082484E-2	1.900811E-2	-1.014142E+1	2.222863E-2	2.709402E-2	7.205661E-2	3.164702E-2
10/19/2017  17:34:13.748682	-1.570071E-1	1.319332E-2	2.155331E-2	-1.014651E+1	1.712873E-2	1.437409E-2	7.714242E-2	3.164702E-2
10/19/2017  17:34:13.749682	1.861626E-1	5.561801E-3	2.155331E-2	-1.013123E+1	3.242842E-2	1.691808E-2	7.205661E-2	3.673486E-2
10/19/2017  17:34:13.750682	1.251260E+0	1.573716E-2	1.391770E-2	-1.011596E+1	2.987847E-2	3.218199E-2	7.459952E-2	2.147136E-2
10/19/2017  17:34:13.751682	9.055480E-1	2.591253E-2	2.155331E-2	-1.014396E+1	1.457878E-2	2.963800E-2	7.968532E-2	2.147136E-2
10/19/2017  17:34:13.752682	-6.549516E-2	1.064948E-2	1.900811E-2	-1.013887E+1	2.477858E-2	2.200605E-2	6.951371E-2	3.419094E-2
10/19/2017  17:34:13.753682	-4.188328E-1	1.319332E-2	8.827299E-3	-1.014142E+1	2.477858E-2	2.455003E-2	7.459952E-2	2.910311E-2
10/19/2017  17:34:13.754682	-2.332670E-1	2.082484E-2	1.137250E-2	-1.014142E+1	2.987847E-2	3.218199E-2	7.459952E-2	2.401527E-2
10/19/2017  17:34:13.755682	-3.629089E-1	2.845637E-2	1.646291E-2	-1.014651E+1	1.202884E-2	2.963800E-2	8.222822E-2	2.655919E-2
10/19/2017  17:34:13.756682	-2.053050E-1	1.319332E-2	1.391770E-2	-1.013378E+1	2.477858E-2	1.946206E-2	7.205661E-2	3.164702E-2
10/19/2017  17:34:13.757682	1.963306E-1	1.828100E-2	1.900811E-2	-1.013632E+1	1.712873E-2	2.709402E-2	7.459952E-2	3.164702E-2
								
10/19/2017  17:34:13.758682	-2.612290E-1	2.082484E-2	1.646291E-2	-1.013632E+1	1.967868E-2	2.455003E-2	7.205661E-2	2.147136E-2
10/19/2017  17:34:13.759682	8.852120E-1	1.319332E-2	1.137250E-2	-1.013887E+1	1.712873E-2	6.742135E-3	8.222822E-2	2.655919E-2
10/19/2017  17:34:13.760682	2.082493E+0	-2.069720E-3	1.900811E-2	-1.013123E+1	2.222863E-2	1.437409E-2	7.459952E-2	3.164702E-2
10/19/2017  17:34:13.761682	1.226127E-1	1.064948E-2	1.137250E-2	-1.014142E+1	3.242842E-2	2.963800E-2	7.459952E-2	2.910311E-2
10/19/2017  17:34:13.762682	-3.451149E-1	3.354405E-2	1.900811E-2	-1.013632E+1	1.202884E-2	3.218199E-2	8.222822E-2	2.401527E-2
10/19/2017  17:34:13.763682	1.076477E-2	1.064948E-2	2.918892E-2	-1.013632E+1	1.712873E-2	6.742135E-3	7.968532E-2	2.401527E-2
10/19/2017  17:34:13.764682	-3.832449E-1	8.105642E-3	1.900811E-2	-1.014142E+1	1.457878E-2	2.455003E-2	7.205661E-2	3.419094E-2
10/19/2017  17:34:13.765682	-7.029213E-3	1.319332E-2	1.900811E-2	-1.013632E+1	2.222863E-2	2.455003E-2	7.205661E-2	2.147136E-2
10/19/2017  17:34:13.766682	1.200707E-1	8.105642E-3	1.646291E-2	-1.012614E+1	3.242842E-2	1.946206E-2	7.714242E-2	2.910311E-2
10/19/2017  17:34:13.767682	-5.332227E-1	1.064948E-2	1.137250E-2	-1.013632E+1	2.477858E-2	1.437409E-2	7.459952E-2	3.927877E-2
10/19/2017  17:34:13.768682	-3.273209E-1	1.319332E-2	1.646291E-2	-1.013887E+1	2.987847E-2	2.200605E-2	6.697081E-2	3.164702E-2
10/19/2017  17:34:13.769682	-9.599913E-2	2.082484E-2	2.155331E-2	-1.013887E+1	2.477858E-2	3.218199E-2	7.459952E-2	3.164702E-2
10/19/2017  17:34:13.770682	5.700043E-1	1.319332E-2	2.155331E-2	-1.013632E+1	1.457878E-2	2.200605E-2	7.968532E-2	3.673486E-2
10/19/2017  17:34:13.771682	4.174844E-1	3.017961E-3	1.137250E-2	-1.013887E+1	2.222863E-2	9.286120E-3	6.951371E-2	3.927877E-2
10/19/2017  17:34:13.772682	-1.239611E-1	1.064948E-2	1.137250E-2	-1.013887E+1	2.987847E-2	2.200605E-2	6.697081E-2	3.164702E-2
10/19/2017  17:34:13.773682	-6.549516E-2	1.828100E-2	2.155331E-2	-1.012614E+1	1.967868E-2	3.218199E-2	7.968532E-2	2.910311E-2
10/19/2017  17:34:13.774682	-3.244919E-2	1.319332E-2	1.646291E-2	-1.014396E+1	1.457878E-2	1.946206E-2	8.222822E-2	3.164702E-2
10/19/2017  17:34:13.775682	1.963306E-1	8.105642E-3	1.900811E-2	-1.014396E+1	2.732853E-2	9.286120E-3	7.714242E-2	3.419094E-2
10/19/2017  17:34:13.776682	3.971484E-1	1.064948E-2	1.900811E-2	-1.014651E+1	2.987847E-2	2.709402E-2	7.205661E-2	2.401527E-2
10/19/2017  17:34:13.777682	1.734526E-1	2.082484E-2	2.155331E-2	-1.014142E+1	2.222863E-2	2.963800E-2	7.205661E-2	2.147136E-2
10/19/2017  17:34:13.778682	4.861183E-1	4.741205E-4	2.155331E-2	-1.013123E+1	1.712873E-2	1.437409E-2	8.222822E-2	3.419094E-2
10/19/2017  17:34:13.779682	-1.875110E-1	3.017961E-3	1.137250E-2	-1.013632E+1	2.222863E-2	1.183011E-2	6.951371E-2	3.927877E-2
10/19/2017  17:34:13.780682	-5.078028E-1	2.082484E-2	1.137250E-2	-1.014142E+1	2.732853E-2	3.472597E-2	6.951371E-2	2.910311E-2
10/19/2017  17:34:13.781682	-5.154288E-1	2.845637E-2	2.409852E-2	-1.014142E+1	1.202884E-2	2.963800E-2	8.222822E-2	2.910311E-2
10/19/2017  17:34:13.782682	-1.773431E-1	5.561801E-3	2.155331E-2	-1.012869E+1	2.477858E-2	1.183011E-2	8.222822E-2	3.673486E-2
10/19/2017  17:34:13.783682	9.973469E-2	2.336868E-2	1.900811E-2	-1.013887E+1	2.222863E-2	2.200605E-2	7.714242E-2	3.164702E-2
