5.926015	\t	10/19/2017 5:27:34 PM
4.601670	\t	10/19/2017 5:27:34 PM
4.601670	\t	10/19/2017 5:27:34 PM
4.601670	\t	10/19/2017 5:27:34 PM
4.601670	\t	10/19/2017 5:27:34 PM
4.601670	\t	10/19/2017 5:27:34 PM
4.601670	\t	10/19/2017 5:27:34 PM
6.291281	\t	10/19/2017 5:27:34 PM
6.291281	\t	10/19/2017 5:27:34 PM
6.291281	\t	10/19/2017 5:27:34 PM
6.291281	\t	10/19/2017 5:27:34 PM
6.291281	\t	10/19/2017 5:27:34 PM
6.291281	\t	10/19/2017 5:27:34 PM
8.509384	\t	10/19/2017 5:27:34 PM
8.509384	\t	10/19/2017 5:27:34 PM
8.509384	\t	10/19/2017 5:27:34 PM
8.509384	\t	10/19/2017 5:27:34 PM
8.509384	\t	10/19/2017 5:27:34 PM
8.509384	\t	10/19/2017 5:27:34 PM
11.310838	\t	10/19/2017 5:27:34 PM
11.310838	\t	10/19/2017 5:27:34 PM
11.310838	\t	10/19/2017 5:27:34 PM
11.310838	\t	10/19/2017 5:27:34 PM
11.310838	\t	10/19/2017 5:27:34 PM
14.675334	\t	10/19/2017 5:27:34 PM
14.675334	\t	10/19/2017 5:27:34 PM
14.675334	\t	10/19/2017 5:27:34 PM
14.675334	\t	10/19/2017 5:27:34 PM
14.675334	\t	10/19/2017 5:27:34 PM
14.675334	\t	10/19/2017 5:27:34 PM
12.191038	\t	10/19/2017 5:27:34 PM
12.191038	\t	10/19/2017 5:27:34 PM
12.191038	\t	10/19/2017 5:27:34 PM
12.191038	\t	10/19/2017 5:27:34 PM
12.191038	\t	10/19/2017 5:27:34 PM
13.800271	\t	10/19/2017 5:27:34 PM
13.800271	\t	10/19/2017 5:27:34 PM
13.800271	\t	10/19/2017 5:27:34 PM
13.800271	\t	10/19/2017 5:27:34 PM
10.895808	\t	10/19/2017 5:27:34 PM
10.895808	\t	10/19/2017 5:27:34 PM
10.895808	\t	10/19/2017 5:27:34 PM
10.895808	\t	10/19/2017 5:27:34 PM
10.895808	\t	10/19/2017 5:27:34 PM
10.895808	\t	10/19/2017 5:27:34 PM
13.456282	\t	10/19/2017 5:27:34 PM
13.456282	\t	10/19/2017 5:27:34 PM
13.456282	\t	10/19/2017 5:27:34 PM
13.456282	\t	10/19/2017 5:27:34 PM
13.456282	\t	10/19/2017 5:27:34 PM
15.587569	\t	10/19/2017 5:27:34 PM
15.587569	\t	10/19/2017 5:27:34 PM
15.587569	\t	10/19/2017 5:27:34 PM
15.587569	\t	10/19/2017 5:27:34 PM
15.587569	\t	10/19/2017 5:27:34 PM
14.880154	\t	10/19/2017 5:27:34 PM
14.880154	\t	10/19/2017 5:27:34 PM
14.880154	\t	10/19/2017 5:27:34 PM
14.880154	\t	10/19/2017 5:27:34 PM
14.880154	\t	10/19/2017 5:27:34 PM
14.880154	\t	10/19/2017 5:27:34 PM
17.118896	\t	10/19/2017 5:27:34 PM
17.118896	\t	10/19/2017 5:27:34 PM
17.118896	\t	10/19/2017 5:27:34 PM
17.118896	\t	10/19/2017 5:27:34 PM
17.118896	\t	10/19/2017 5:27:34 PM
16.137920	\t	10/19/2017 5:27:34 PM
16.137920	\t	10/19/2017 5:27:34 PM
16.137920	\t	10/19/2017 5:27:34 PM
16.137920	\t	10/19/2017 5:27:34 PM
16.137920	\t	10/19/2017 5:27:34 PM
13.576965	\t	10/19/2017 5:27:34 PM
13.576965	\t	10/19/2017 5:27:34 PM
13.576965	\t	10/19/2017 5:27:34 PM
13.576965	\t	10/19/2017 5:27:34 PM
13.576965	\t	10/19/2017 5:27:34 PM
9.166877	\t	10/19/2017 5:27:34 PM
9.166877	\t	10/19/2017 5:27:34 PM
9.166877	\t	10/19/2017 5:27:34 PM
9.166877	\t	10/19/2017 5:27:34 PM
9.166877	\t	10/19/2017 5:27:34 PM
9.353623	\t	10/19/2017 5:27:34 PM
9.353623	\t	10/19/2017 5:27:34 PM
9.353623	\t	10/19/2017 5:27:34 PM
9.353623	\t	10/19/2017 5:27:34 PM
9.353623	\t	10/19/2017 5:27:34 PM
9.803640	\t	10/19/2017 5:27:34 PM
9.803640	\t	10/19/2017 5:27:34 PM
9.803640	\t	10/19/2017 5:27:34 PM
9.803640	\t	10/19/2017 5:27:34 PM
10.460341	\t	10/19/2017 5:27:34 PM
10.460341	\t	10/19/2017 5:27:35 PM
10.460341	\t	10/19/2017 5:27:35 PM
10.460341	\t	10/19/2017 5:27:35 PM
10.460341	\t	10/19/2017 5:27:35 PM
10.460341	\t	10/19/2017 5:27:35 PM
7.985167	\t	10/19/2017 5:27:35 PM
7.985167	\t	10/19/2017 5:27:35 PM
7.985167	\t	10/19/2017 5:27:35 PM
7.985167	\t	10/19/2017 5:27:35 PM
7.985167	\t	10/19/2017 5:27:35 PM
6.358753	\t	10/19/2017 5:27:35 PM
6.358753	\t	10/19/2017 5:27:35 PM
6.358753	\t	10/19/2017 5:27:35 PM
6.358753	\t	10/19/2017 5:27:35 PM
6.358753	\t	10/19/2017 5:27:35 PM
7.250277	\t	10/19/2017 5:27:35 PM
7.250277	\t	10/19/2017 5:27:35 PM
7.250277	\t	10/19/2017 5:27:35 PM
7.250277	\t	10/19/2017 5:27:35 PM
7.250277	\t	10/19/2017 5:27:35 PM
7.580233	\t	10/19/2017 5:27:35 PM
7.580233	\t	10/19/2017 5:27:35 PM
7.580233	\t	10/19/2017 5:27:35 PM
7.580233	\t	10/19/2017 5:27:35 PM
7.580233	\t	10/19/2017 5:27:35 PM
9.088388	\t	10/19/2017 5:27:35 PM
9.088388	\t	10/19/2017 5:27:35 PM
9.088388	\t	10/19/2017 5:27:35 PM
9.088388	\t	10/19/2017 5:27:35 PM
9.088388	\t	10/19/2017 5:27:35 PM
4.700700	\t	10/19/2017 5:27:35 PM
4.700700	\t	10/19/2017 5:27:35 PM
4.700700	\t	10/19/2017 5:27:35 PM
4.700700	\t	10/19/2017 5:27:35 PM
4.700700	\t	10/19/2017 5:27:35 PM
4.666116	\t	10/19/2017 5:27:35 PM
4.666116	\t	10/19/2017 5:27:35 PM
4.666116	\t	10/19/2017 5:27:35 PM
4.666116	\t	10/19/2017 5:27:35 PM
4.666116	\t	10/19/2017 5:27:35 PM
4.666116	\t	10/19/2017 5:27:35 PM
4.666116	\t	10/19/2017 5:27:35 PM
10.940196	\t	10/19/2017 5:27:35 PM
10.940196	\t	10/19/2017 5:27:35 PM
10.940196	\t	10/19/2017 5:27:35 PM
10.940196	\t	10/19/2017 5:27:35 PM
10.940196	\t	10/19/2017 5:27:35 PM
10.940196	\t	10/19/2017 5:27:35 PM
10.940196	\t	10/19/2017 5:27:35 PM
12.868788	\t	10/19/2017 5:27:35 PM
12.868788	\t	10/19/2017 5:27:35 PM
12.868788	\t	10/19/2017 5:27:35 PM
12.868788	\t	10/19/2017 5:27:35 PM
12.868788	\t	10/19/2017 5:27:35 PM
12.868788	\t	10/19/2017 5:27:35 PM
12.868788	\t	10/19/2017 5:27:35 PM
12.868788	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
12.244919	\t	10/19/2017 5:27:35 PM
6.361177	\t	10/19/2017 5:27:35 PM
6.361177	\t	10/19/2017 5:27:35 PM
6.361177	\t	10/19/2017 5:27:35 PM
6.361177	\t	10/19/2017 5:27:35 PM
6.361177	\t	10/19/2017 5:27:35 PM
6.361177	\t	10/19/2017 5:27:35 PM
6.361177	\t	10/19/2017 5:27:35 PM
6.361177	\t	10/19/2017 5:27:35 PM
9.701206	\t	10/19/2017 5:27:35 PM
9.701206	\t	10/19/2017 5:27:35 PM
10.685811	\t	10/19/2017 5:27:35 PM
10.685811	\t	10/19/2017 5:27:35 PM
10.522761	\t	10/19/2017 5:27:35 PM
10.393614	\t	10/19/2017 5:27:35 PM
10.393614	\t	10/19/2017 5:27:35 PM
8.944393	\t	10/19/2017 5:27:35 PM
11.761197, 10/19/2017 5:31:05 PM
