Parameters: 	Upper Cutoff:  500	Lower Cutoff: 0	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868	10/19/2017  17:42:42.647868
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:42:42.719041	-3.085388E+0	1.064948E-2	1.137250E-2	-1.014651E+1	2.987847E-2	2.455003E-2	7.205661E-2	2.655919E-2
10/19/2017  17:42:42.720041	-4.704641E+0	1.064948E-2	1.900811E-2	-1.015924E+1	2.477858E-2	2.709402E-2	7.205661E-2	2.910311E-2
10/19/2017  17:42:42.721041	5.069340E+0	1.319332E-2	2.409852E-2	-1.013632E+1	1.457878E-2	2.200605E-2	7.968532E-2	3.164702E-2
10/19/2017  17:42:42.722041	4.502475E+0	8.105642E-3	1.391770E-2	-1.011850E+1	1.712873E-2	1.183011E-2	7.459952E-2	3.164702E-2
10/19/2017  17:42:42.723041	4.352784E-1	1.064948E-2	8.827299E-3	-1.014651E+1	2.987847E-2	1.691808E-2	6.951371E-2	3.164702E-2
10/19/2017  17:42:42.724041	-5.154288E-1	1.319332E-2	2.155331E-2	-1.014905E+1	1.202884E-2	2.963800E-2	6.697081E-2	3.673486E-2
10/19/2017  17:42:42.725041	-1.270402E+0	1.828100E-2	2.155331E-2	-1.014142E+1	1.457878E-2	2.455003E-2	8.477112E-2	3.419094E-2
10/19/2017  17:42:42.726041	-1.933863E+0	8.105642E-3	2.155331E-2	-1.013887E+1	2.222863E-2	1.437409E-2	7.205661E-2	5.199836E-2
10/19/2017  17:42:42.727041	-2.432095E+0	1.573716E-2	1.900811E-2	-1.012359E+1	2.732853E-2	2.200605E-2	6.951371E-2	2.401527E-2
10/19/2017  17:42:42.728041	-1.201768E+0	1.573716E-2	1.391770E-2	-1.014905E+1	1.712873E-2	1.946206E-2	7.205661E-2	2.147136E-2
