Parameters: 	Upper Cutoff:  500	Lower Cutoff: 10	Sample Rate (Hz): 1000	Frames Per Second30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807	10/19/2017  17:43:20.282807
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:43:20.349206	8.664294E-1	5.699639E-3	4.412560E-3	9.098616E-3	1.236502E-2	3.579952E-3	5.770787E-3	9.941430E-3
10/19/2017  17:43:20.350206	1.099398E+0	7.090627E-3	1.009972E-3	1.127630E-2	9.749668E-4	6.302342E-4	1.771235E-4	5.660593E-3
10/19/2017  17:43:20.351206	1.436491E+0	1.461365E-3	1.430610E-3	2.633726E-3	4.010438E-3	4.225619E-3	4.569754E-3	9.291326E-3
10/19/2017  17:43:20.352206	1.381744E+0	3.702810E-3	1.209932E-3	1.176692E-2	3.498407E-3	3.423188E-3	3.852770E-3	7.720047E-4
10/19/2017  17:43:20.353206	1.376097E+0	1.466150E-3	5.937936E-3	1.960962E-3	1.674297E-3	2.840559E-3	6.179267E-3	5.593913E-4
10/19/2017  17:43:20.354206	1.423127E+0	3.543610E-3	9.177947E-3	1.124738E-2	1.006649E-3	9.408400E-3	2.908427E-3	6.662691E-3
10/19/2017  17:43:20.355206	1.522841E+0	1.618704E-3	3.139545E-3	2.574426E-3	1.031879E-2	1.405556E-3	6.927679E-3	1.505447E-2
10/19/2017  17:43:20.356206	7.917347E-1	1.289061E-3	2.021456E-3	1.394362E-2	1.649388E-3	1.291020E-2	1.129186E-3	6.135948E-3
10/19/2017  17:43:20.357206	1.979609E+0	9.889571E-4	6.596193E-4	2.385589E-3	1.033816E-3	5.611066E-3	6.154412E-3	6.135103E-4
10/19/2017  17:43:20.358206	3.347166E+0	8.656380E-3	5.839989E-4	2.539673E-3	6.093529E-3	9.544445E-3	1.790775E-3	1.732352E-3
10/19/2017  17:43:20.359206	3.253918E+0	1.372672E-2	1.223719E-2	4.332139E-3	5.012881E-3	5.984567E-3	6.163724E-3	5.677011E-3
10/19/2017  17:43:20.360206	1.929558E+0	4.425176E-3	6.163384E-3	1.248818E-3	1.006960E-2	5.028415E-3	1.921241E-3	1.806033E-4
10/19/2017  17:43:20.361206	6.547889E-1	8.219419E-3	6.035415E-4	3.397971E-3	3.959550E-3	5.220794E-3	6.035967E-4	6.826944E-3
10/19/2017  17:43:20.362206	5.536228E-1	1.095843E-4	2.913900E-3	9.132455E-3	1.066591E-2	2.137234E-3	2.730462E-3	1.376017E-3
10/19/2017  17:43:20.363206	2.861718E+0	4.423276E-3	1.499970E-4	7.939181E-3	9.947595E-3	1.691073E-2	1.929168E-4	5.734868E-3
10/19/2017  17:43:20.364206	4.176701E+0	8.206415E-3	4.836579E-3	6.836619E-3	3.833004E-3	1.166533E-2	7.366375E-3	2.659443E-5
10/19/2017  17:43:20.365206	4.429271E+0	7.444122E-3	7.660112E-3	3.475290E-3	9.484166E-4	6.407940E-3	5.369403E-3	1.147936E-2
10/19/2017  17:43:20.366206	1.880312E+0	8.928145E-3	6.446839E-3	5.812517E-4	1.509818E-3	1.773790E-3	6.732042E-3	9.376599E-3
10/19/2017  17:43:20.367206	2.927982E-1	3.975362E-3	8.733842E-3	1.218975E-2	5.820221E-3	6.741085E-4	8.604181E-3	1.193981E-3
10/19/2017  17:43:20.368206	1.743463E+0	8.087404E-4	7.442573E-3	2.032856E-2	2.572268E-3	1.132278E-2	5.125157E-3	5.753517E-3
10/19/2017  17:43:20.369206	6.798116E-1	8.926547E-3	7.814846E-3	5.457045E-3	7.264948E-3	7.303290E-3	2.256344E-4	4.838652E-3
10/19/2017  17:43:20.370206	6.492706E-1	6.792890E-4	2.779434E-3	7.236665E-3	1.266415E-2	3.797993E-3	7.221064E-5	1.143603E-2
10/19/2017  17:43:20.371206	8.841878E-1	7.056285E-4	4.700767E-3	1.507826E-3	5.925651E-3	7.690845E-4	7.092597E-3	4.966239E-4
10/19/2017  17:43:20.372206	1.795175E-1	5.408533E-3	3.925601E-3	3.368432E-3	6.921193E-3	7.554243E-3	1.376329E-3	1.113095E-2
								
10/19/2017  17:43:20.373206	1.541522E-1	4.646223E-3	1.475299E-3	7.459969E-3	6.000051E-3	8.543597E-4	8.174361E-3	9.612636E-3
10/19/2017  17:43:20.374206	1.012548E-1	3.090548E-3	3.701438E-3	1.262066E-2	4.505597E-4	5.649439E-3	2.240189E-4	6.013327E-3
10/19/2017  17:43:20.375206	8.900369E-1	4.439837E-3	3.829179E-3	1.543850E-2	6.610277E-3	6.743630E-3	2.669247E-3	4.141865E-3
10/19/2017  17:43:20.376206	2.091397E+0	8.427955E-3	1.555892E-3	1.219340E-3	7.702650E-4	5.445799E-3	2.374192E-3	5.674144E-3
10/19/2017  17:43:20.377206	1.012583E+0	2.359891E-3	6.111679E-3	1.790422E-2	6.550847E-3	7.457406E-3	2.098536E-3	2.475998E-3
10/19/2017  17:43:20.378206	3.732144E+0	4.909098E-3	9.904957E-3	1.266785E-3	3.755323E-3	4.269962E-3	5.009745E-4	7.025050E-3
10/19/2017  17:43:20.379206	3.811870E+0	3.975820E-3	8.101821E-3	5.930525E-3	5.402486E-3	1.487828E-2	7.383004E-3	3.257850E-3
10/19/2017  17:43:20.380206	3.179651E+0	1.015095E-2	4.526328E-3	1.899547E-2	9.717097E-3	5.146657E-3	1.413929E-3	2.120776E-3
10/19/2017  17:43:20.381206	2.851357E+0	8.186451E-3	3.254850E-3	1.003468E-2	8.338961E-3	1.022909E-2	3.351004E-3	1.134905E-2
10/19/2017  17:43:20.382206	5.677895E+0	9.604276E-3	1.128174E-2	2.283257E-2	2.020304E-5	2.082832E-2	9.110787E-3	2.913885E-4
10/19/2017  17:43:20.383206	4.846179E+0	8.358919E-3	2.630564E-5	9.961807E-3	7.040383E-3	3.231008E-3	7.867449E-3	2.743736E-4
10/19/2017  17:43:20.384206	1.652739E+0	1.774630E-4	7.188506E-3	1.257150E-3	3.499045E-3	1.188065E-2	2.652565E-3	2.595685E-3
10/19/2017  17:43:20.385206	2.823272E+0	1.667270E-2	8.398692E-4	3.227945E-3	5.353771E-3	9.062011E-3	4.851737E-3	2.184537E-3
10/19/2017  17:43:20.386206	2.395675E+0	2.341934E-3	7.637553E-3	2.185033E-3	7.233480E-3	5.643887E-3	1.789795E-3	5.228555E-3
