Parameters: 	Upper Cutoff: : 300	Lower Cutoff: : 30	Sample Rate (HZ)1000	Frames Per Second: 30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649	10/19/2017  17:45:55.994649
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:45:56.116013	-2.230990E-1	5.561801E-3	1.900811E-2	-1.013378E+1	1.712873E-2	2.200605E-2	7.714242E-2	2.655919E-2
10/19/2017  17:45:56.117013	-2.942750E-1	1.319332E-2	2.664372E-2	-1.013887E+1	1.712873E-2	1.183011E-2	7.205661E-2	2.147136E-2
10/19/2017  17:45:56.118013	-1.189058E+0	1.573716E-2	2.155331E-2	-1.013887E+1	1.457878E-2	1.946206E-2	7.714242E-2	3.164702E-2
10/19/2017  17:45:56.119013	-1.870314E+0	8.105642E-3	1.900811E-2	-1.013887E+1	2.987847E-2	1.691808E-2	7.459952E-2	4.436661E-2
10/19/2017  17:45:56.120013	-1.387334E+0	3.017961E-3	1.137250E-2	-1.014142E+1	2.222863E-2	2.200605E-2	6.697081E-2	2.910311E-2
10/19/2017  17:45:56.121013	5.344163E-1	1.573716E-2	1.646291E-2	-1.014396E+1	1.967868E-2	1.437409E-2	7.968532E-2	1.892744E-2
10/19/2017  17:45:56.122013	1.907095E+0	4.741205E-4	1.900811E-2	-1.014651E+1	1.202884E-2	1.946206E-2	7.968532E-2	3.164702E-2
10/19/2017  17:45:56.123013	1.200707E-1	8.105642E-3	2.155331E-2	-1.012105E+1	1.967868E-2	1.946206E-2	7.459952E-2	3.164702E-2
10/19/2017  17:45:56.124013	-1.028912E+0	1.064948E-2	1.646291E-2	-1.012869E+1	2.222863E-2	1.946206E-2	6.951371E-2	2.147136E-2
10/19/2017  17:45:56.125013	-7.340406E-1	1.064948E-2	2.155331E-2	-1.013887E+1	1.712873E-2	1.946206E-2	8.222822E-2	2.910311E-2
10/19/2017  17:45:56.126013	-3.451149E-1	1.064948E-2	1.900811E-2	-1.013887E+1	3.497837E-2	1.691808E-2	7.459952E-2	4.182269E-2
10/19/2017  17:45:56.127013	-2.942750E-1	1.064948E-2	1.646291E-2	-1.013378E+1	2.732853E-2	2.963800E-2	6.951371E-2	2.910311E-2
10/19/2017  17:45:56.128013	-3.451149E-1	2.082484E-2	1.391770E-2	-1.013632E+1	1.967868E-2	2.455003E-2	7.968532E-2	2.910311E-2
