Time (s), Raw Data By Channel
0.196097, 1.408499E+0, 1.409125E+0
0.197097, 1.408499E+0, 1.409125E+0
0.198097, 1.408499E+0, 1.398929E+0
0.199097, 1.398297E+0, 1.398929E+0
0.200097, 1.398297E+0, 1.398929E+0
0.201097, 1.398297E+0, 1.398929E+0
0.202097, 1.408499E+0, 1.398929E+0
0.203097, 1.408499E+0, 1.398929E+0
0.204097, 1.398297E+0, 1.398929E+0
0.205097, 1.408499E+0, 1.409125E+0
0.206097, 1.408499E+0, 1.409125E+0
0.207097, 1.398297E+0, 1.398929E+0
0.208097, 1.408499E+0, 1.409125E+0
0.209097, 1.398297E+0, 1.398929E+0
0.210097, 1.398297E+0, 1.409125E+0
0.211097, 1.408499E+0, 1.398929E+0
0.212097, 1.408499E+0, 1.409125E+0
0.213097, 1.398297E+0, 1.398929E+0
0.214097, 1.408499E+0, 1.409125E+0
0.215097, 1.398297E+0, 1.398929E+0
0.216097, 1.398297E+0, 1.398929E+0
0.217097, 1.408499E+0, 1.398929E+0
0.218097, 1.408499E+0, 1.398929E+0
, , 
0.219097, 1.398297E+0, 1.409125E+0
0.220097, 1.398297E+0, 1.409125E+0
0.221097, 1.398297E+0, 1.398929E+0
0.222097, 1.398297E+0, 1.398929E+0
0.223097, 1.398297E+0, 1.398929E+0
0.224097, 1.408499E+0, 1.398929E+0
0.225097, 1.408499E+0, 1.409125E+0
0.226097, 1.408499E+0, 1.398929E+0
0.227097, 1.408499E+0, 1.398929E+0
0.228097, 1.398297E+0, 1.398929E+0
0.229097, 1.398297E+0, 1.398929E+0
0.230097, 1.408499E+0, 1.398929E+0
0.231097, 1.408499E+0, 1.409125E+0
0.232097, 1.398297E+0, 1.409125E+0
0.233097, 1.398297E+0, 1.409125E+0
0.234097, 1.408499E+0, 1.398929E+0
0.235097, 1.408499E+0, 1.398929E+0
0.236097, 1.408499E+0, 1.398929E+0
0.237097, 1.408499E+0, 1.409125E+0
0.238097, 1.408499E+0, 1.398929E+0
0.239097, 1.398297E+0, 1.398929E+0
0.240097, 1.398297E+0, 1.398929E+0
0.241097, 1.398297E+0, 1.398929E+0
0.242097, 1.398297E+0, 1.409125E+0
0.243097, 1.408499E+0, 1.398929E+0
0.244097, 1.408499E+0, 1.398929E+0
0.245097, 1.398297E+0, 1.398929E+0
0.246097, 1.398297E+0, 1.398929E+0
0.247097, 1.398297E+0, 1.398929E+0
0.248097, 1.398297E+0, 1.398929E+0
0.249097, 1.408499E+0, 1.409125E+0
0.250097, 1.408499E+0, 1.409125E+0
0.251097, 1.408499E+0, 1.409125E+0
, , 
0.252097, 1.398297E+0, 1.409125E+0
0.253097, 1.408499E+0, 1.409125E+0
0.254097, 1.408499E+0, 1.409125E+0
0.255097, 1.408499E+0, 1.409125E+0
0.256097, 1.398297E+0, 1.398929E+0
0.257097, 1.408499E+0, 1.409125E+0
0.258097, 1.398297E+0, 1.398929E+0
0.259097, 1.408499E+0, 1.409125E+0
0.260097, 1.398297E+0, 1.398929E+0
0.261097, 1.398297E+0, 1.398929E+0
0.262097, 1.398297E+0, 1.398929E+0
0.263097, 1.398297E+0, 1.398929E+0
0.264097, 1.398297E+0, 1.398929E+0
0.265097, 1.408499E+0, 1.409125E+0
0.266097, 1.408499E+0, 1.409125E+0
0.267097, 1.408499E+0, 1.398929E+0
0.268097, 1.408499E+0, 1.398929E+0
0.269097, 1.398297E+0, 1.398929E+0
0.270097, 1.398297E+0, 1.398929E+0
0.271097, 1.398297E+0, 1.409125E+0
0.272097, 1.408499E+0, 1.409125E+0
0.273097, 1.408499E+0, 1.409125E+0
0.274097, 1.398297E+0, 1.398929E+0
0.275097, 1.408499E+0, 1.409125E+0
0.276097, 1.408499E+0, 1.409125E+0
0.277097, 1.408499E+0, 1.398929E+0
0.278097, 1.408499E+0, 1.398929E+0
0.279097, 1.408499E+0, 1.409125E+0
0.280097, 1.398297E+0, 1.398929E+0
0.281097, 1.398297E+0, 1.398929E+0
0.282097, 1.398297E+0, 1.398929E+0
0.283097, 1.398297E+0, 1.398929E+0
0.284097, 1.408499E+0, 1.388733E+0
, , 
0.285097, 1.408499E+0, 1.409125E+0
0.286097, 1.408499E+0, 1.398929E+0
0.287097, 1.408499E+0, 1.409125E+0
0.288097, 1.408499E+0, 1.409125E+0
0.289097, 1.408499E+0, 1.409125E+0
0.290097, 1.398297E+0, 1.398929E+0
0.291097, 1.398297E+0, 1.409125E+0
0.292097, 1.408499E+0, 1.409125E+0
0.293097, 1.398297E+0, 1.398929E+0
0.294097, 1.408499E+0, 1.409125E+0
0.295097, 1.408499E+0, 1.398929E+0
0.296097, 1.408499E+0, 1.409125E+0
0.297097, 1.408499E+0, 1.409125E+0
0.298097, 1.398297E+0, 1.398929E+0
0.299097, 1.408499E+0, 1.409125E+0
0.300097, 1.398297E+0, 1.409125E+0
0.301097, 1.408499E+0, 1.398929E+0
0.302097, 1.398297E+0, 1.409125E+0
0.303097, 1.398297E+0, 1.398929E+0
0.304097, 1.398297E+0, 1.409125E+0
0.305097, 1.408499E+0, 1.409125E+0
0.306097, 1.408499E+0, 1.398929E+0
0.307097, 1.398297E+0, 1.398929E+0
0.308097, 1.408499E+0, 1.409125E+0
0.309097, 1.398297E+0, 1.409125E+0
0.310097, 1.408499E+0, 1.398929E+0
0.311097, 1.408499E+0, 1.409125E+0
0.312097, 1.398297E+0, 1.398929E+0
0.313097, 1.408499E+0, 1.398929E+0
0.314097, 1.408499E+0, 1.409125E+0
0.315097, 1.398297E+0, 1.398929E+0
0.316097, 1.398297E+0, 1.409125E+0
0.317097, 1.408499E+0, 1.409125E+0
, , 
0.318097, 1.408499E+0, 1.409125E+0
0.319097, 1.408499E+0, 1.409125E+0
0.320097, 1.408499E+0, 1.409125E+0
0.321097, 1.408499E+0, 1.398929E+0
0.322097, 1.408499E+0, 1.409125E+0
0.323097, 1.398297E+0, 1.398929E+0
0.324097, 1.408499E+0, 1.409125E+0
0.325097, 1.398297E+0, 1.398929E+0
0.326097, 1.398297E+0, 1.409125E+0
0.327097, 1.398297E+0, 1.398929E+0
0.328097, 1.408499E+0, 1.398929E+0
0.329097, 1.398297E+0, 1.398929E+0
0.330097, 1.398297E+0, 1.398929E+0
0.331097, 1.408499E+0, 1.398929E+0
0.332097, 1.398297E+0, 1.398929E+0
0.333097, 1.398297E+0, 1.398929E+0
0.334097, 1.408499E+0, 1.398929E+0
0.335097, 1.408499E+0, 1.409125E+0
0.336097, 1.398297E+0, 1.398929E+0
0.337097, 1.408499E+0, 1.409125E+0
0.338097, 1.408499E+0, 1.409125E+0
0.339097, 1.408499E+0, 1.409125E+0
0.340097, 1.408499E+0, 1.409125E+0
0.341097, 1.408499E+0, 1.398929E+0
0.342097, 1.408499E+0, 1.409125E+0
0.343097, 1.398297E+0, 1.398929E+0
0.344097, 1.408499E+0, 1.409125E+0
0.345097, 1.408499E+0, 1.409125E+0
0.346097, 1.408499E+0, 1.409125E+0
0.347097, 1.408499E+0, 1.398929E+0
0.348097, 1.408499E+0, 1.398929E+0
0.349097, 1.408499E+0, 1.409125E+0
0.350097, 1.408499E+0, 1.409125E+0
, , 
0.351097, 1.408499E+0, 1.398929E+0
0.352097, 1.398297E+0, 1.409125E+0
0.353097, 1.408499E+0, 1.398929E+0
0.354097, 1.398297E+0, 1.409125E+0
0.355097, 1.398297E+0, 1.398929E+0
0.356097, 1.408499E+0, 1.409125E+0
0.357097, 1.398297E+0, 1.398929E+0
0.358097, 1.408499E+0, 1.398929E+0
0.359097, 1.408499E+0, 1.409125E+0
0.360097, 1.408499E+0, 1.409125E+0
0.361097, 1.408499E+0, 1.409125E+0
0.362097, 1.408499E+0, 1.409125E+0
0.363097, 1.408499E+0, 1.409125E+0
0.364097, 1.398297E+0, 1.398929E+0
0.365097, 1.398297E+0, 1.388733E+0
0.366097, 1.408499E+0, 1.398929E+0
0.367097, 1.408499E+0, 1.409125E+0
0.368097, 1.408499E+0, 1.398929E+0
0.369097, 1.398297E+0, 1.398929E+0
0.370097, 1.408499E+0, 1.409125E+0
0.371097, 1.408499E+0, 1.409125E+0
0.372097, 1.408499E+0, 1.409125E+0
0.373097, 1.408499E+0, 1.409125E+0
0.374097, 1.408499E+0, 1.409125E+0
0.375097, 1.398297E+0, 1.409125E+0
0.376097, 1.408499E+0, 1.398929E+0
0.377097, 1.408499E+0, 1.409125E+0
0.378097, 1.408499E+0, 1.409125E+0
0.379097, 1.398297E+0, 1.398929E+0
0.380097, 1.398297E+0, 1.398929E+0
0.381097, 1.398297E+0, 1.398929E+0
0.382097, 1.408499E+0, 1.398929E+0
0.383097, 1.408499E+0, 1.409125E+0
, , 
0.384097, 1.408499E+0, 1.409125E+0
0.385097, 1.408499E+0, 1.409125E+0
0.386097, 1.408499E+0, 1.409125E+0
0.387097, 1.408499E+0, 1.398929E+0
0.388097, 1.398297E+0, 1.398929E+0
0.389097, 1.408499E+0, 1.398929E+0
0.390097, 1.408499E+0, 1.409125E+0
0.391097, 1.408499E+0, 1.409125E+0
0.392097, 1.408499E+0, 1.409125E+0
0.393097, 1.408499E+0, 1.398929E+0
0.394097, 1.408499E+0, 1.398929E+0
0.395097, 1.408499E+0, 1.409125E+0
0.396097, 1.398297E+0, 1.398929E+0
0.397097, 1.408499E+0, 1.409125E+0
0.398097, 1.408499E+0, 1.409125E+0
0.399097, 1.408499E+0, 1.409125E+0
0.400097, 1.408499E+0, 1.398929E+0
0.401097, 1.398297E+0, 1.398929E+0
0.402097, 1.408499E+0, 1.398929E+0
0.403097, 1.398297E+0, 1.398929E+0
0.404097, 1.398297E+0, 1.409125E+0
0.405097, 1.398297E+0, 1.398929E+0
0.406097, 1.408499E+0, 1.409125E+0
0.407097, 1.408499E+0, 1.409125E+0
0.408097, 1.408499E+0, 1.398929E+0
0.409097, 1.398297E+0, 1.398929E+0
0.410097, 1.398297E+0, 1.398929E+0
0.411097, 1.408499E+0, 1.409125E+0
0.412097, 1.398297E+0, 1.409125E+0
0.413097, 1.398297E+0, 1.398929E+0
0.414097, 1.398297E+0, 1.409125E+0
0.415097, 1.408499E+0, 1.409125E+0
0.416097, 1.408499E+0, 1.398929E+0
, , 
0.417097, 1.398297E+0, 1.398929E+0
0.418097, 1.398297E+0, 1.398929E+0
0.419097, 1.398297E+0, 1.398929E+0
0.420097, 1.398297E+0, 1.398929E+0
0.421097, 1.408499E+0, 1.409125E+0
0.422097, 1.398297E+0, 1.398929E+0
0.423097, 1.398297E+0, 1.398929E+0
0.424097, 1.408499E+0, 1.409125E+0
0.425097, 1.398297E+0, 1.409125E+0
0.426097, 1.398297E+0, 1.398929E+0
0.427097, 1.408499E+0, 1.409125E+0
0.428097, 1.398297E+0, 1.409125E+0
0.429097, 1.408499E+0, 1.398929E+0
0.430097, 1.408499E+0, 1.409125E+0
0.431097, 1.408499E+0, 1.398929E+0
0.432097, 1.408499E+0, 1.409125E+0
0.433097, 1.398297E+0, 1.398929E+0
0.434097, 1.398297E+0, 1.398929E+0
0.435097, 1.398297E+0, 1.398929E+0
0.436097, 1.408499E+0, 1.409125E+0
0.437097, 1.398297E+0, 1.398929E+0
0.438097, 1.408499E+0, 1.409125E+0
0.439097, 1.408499E+0, 1.409125E+0
0.440097, 1.408499E+0, 1.398929E+0
0.441097, 1.408499E+0, 1.409125E+0
0.442097, 1.398297E+0, 1.409125E+0
0.443097, 1.398297E+0, 1.398929E+0
0.444097, 1.408499E+0, 1.409125E+0
0.445097, 1.408499E+0, 1.409125E+0
0.446097, 1.408499E+0, 1.409125E+0
0.447097, 1.398297E+0, 1.409125E+0
0.448097, 1.398297E+0, 1.409125E+0
0.449097, 1.398297E+0, 1.409125E+0
, , 
0.450097, 1.408499E+0, 1.409125E+0
0.451097, 1.398297E+0, 1.398929E+0
0.452097, 1.408499E+0, 1.409125E+0
0.453097, 1.398297E+0, 1.398929E+0
0.454097, 1.408499E+0, 1.409125E+0
0.455097, 1.408499E+0, 1.398929E+0
0.456097, 1.398297E+0, 1.398929E+0
0.457097, 1.408499E+0, 1.409125E+0
0.458097, 1.408499E+0, 1.409125E+0
0.459097, 1.408499E+0, 1.409125E+0
0.460097, 1.408499E+0, 1.409125E+0
0.461097, 1.408499E+0, 1.409125E+0
0.462097, 1.398297E+0, 1.398929E+0
0.463097, 1.408499E+0, 1.398929E+0
0.464097, 1.398297E+0, 1.409125E+0
0.465097, 1.398297E+0, 1.398929E+0
0.466097, 1.408499E+0, 1.398929E+0
0.467097, 1.408499E+0, 1.398929E+0
0.468097, 1.398297E+0, 1.409125E+0
0.469097, 1.398297E+0, 1.398929E+0
0.470097, 1.398297E+0, 1.398929E+0
0.471097, 1.408499E+0, 1.398929E+0
0.472097, 1.408499E+0, 1.409125E+0
0.473097, 1.398297E+0, 1.409125E+0
0.474097, 1.408499E+0, 1.409125E+0
0.475097, 1.408499E+0, 1.409125E+0
0.476097, 1.408499E+0, 1.409125E+0
0.477097, 1.398297E+0, 1.409125E+0
0.478097, 1.408499E+0, 1.409125E+0
0.479097, 1.398297E+0, 1.398929E+0
0.480097, 1.398297E+0, 1.398929E+0
0.481097, 1.398297E+0, 1.398929E+0
0.482097, 1.398297E+0, 1.398929E+0
, , 
0.483097, 1.408499E+0, 1.409125E+0
0.484097, 1.408499E+0, 1.398929E+0
0.485097, 1.398297E+0, 1.398929E+0
0.486097, 1.408499E+0, 1.398929E+0
0.487097, 1.408499E+0, 1.409125E+0
0.488097, 1.398297E+0, 1.409125E+0
0.489097, 1.398297E+0, 1.398929E+0
0.490097, 1.398297E+0, 1.398929E+0
0.491097, 1.408499E+0, 1.398929E+0
0.492097, 1.408499E+0, 1.409125E+0
0.493097, 1.408499E+0, 1.409125E+0
0.494097, 1.398297E+0, 1.398929E+0
0.495097, 1.398297E+0, 1.409125E+0
0.496097, 1.408499E+0, 1.398929E+0
0.497097, 1.398297E+0, 1.398929E+0
0.498097, 1.398297E+0, 1.409125E+0
0.499097, 1.408499E+0, 1.409125E+0
0.500097, 1.408499E+0, 1.409125E+0
0.501097, 1.408499E+0, 1.398929E+0
0.502097, 1.408499E+0, 1.398929E+0
0.503097, 1.398297E+0, 1.409125E+0
0.504097, 1.398297E+0, 1.398929E+0
0.505097, 1.398297E+0, 1.398929E+0
0.506097, 1.398297E+0, 1.398929E+0
0.507097, 1.408499E+0, 1.409125E+0
0.508097, 1.408499E+0, 1.409125E+0
0.509097, 1.408499E+0, 1.398929E+0
0.510097, 1.398297E+0, 1.398929E+0
0.511097, 1.408499E+0, 1.398929E+0
0.512097, 1.398297E+0, 1.398929E+0
0.513097, 1.398297E+0, 1.398929E+0
0.514097, 1.408499E+0, 1.409125E+0
0.515097, 1.398297E+0, 1.398929E+0
, , 
0.516097, 1.408499E+0, 1.409125E+0
0.517097, 1.398297E+0, 1.409125E+0
0.518097, 1.398297E+0, 1.398929E+0
0.519097, 1.398297E+0, 1.409125E+0
0.520097, 1.408499E+0, 1.398929E+0
0.521097, 1.398297E+0, 1.398929E+0
0.522097, 1.408499E+0, 1.409125E+0
0.523097, 1.408499E+0, 1.409125E+0
0.524097, 1.398297E+0, 1.398929E+0
0.525097, 1.408499E+0, 1.409125E+0
0.526097, 1.408499E+0, 1.409125E+0
0.527097, 1.408499E+0, 1.398929E+0
0.528097, 1.398297E+0, 1.398929E+0
0.529097, 1.398297E+0, 1.398929E+0
0.530097, 1.398297E+0, 1.409125E+0
0.531097, 1.398297E+0, 1.398929E+0
0.532097, 1.408499E+0, 1.409125E+0
0.533097, 1.398297E+0, 1.409125E+0
0.534097, 1.408499E+0, 1.398929E+0
0.535097, 1.398297E+0, 1.398929E+0
0.536097, 1.398297E+0, 1.398929E+0
0.537097, 1.398297E+0, 1.398929E+0
0.538097, 1.398297E+0, 1.409125E+0
0.539097, 1.398297E+0, 1.409125E+0
0.540097, 1.408499E+0, 1.409125E+0
0.541097, 1.408499E+0, 1.409125E+0
0.542097, 1.398297E+0, 1.398929E+0
0.543097, 1.408499E+0, 1.409125E+0
0.544097, 1.408499E+0, 1.409125E+0
0.545097, 1.408499E+0, 1.409125E+0
0.546097, 1.408499E+0, 1.409125E+0
0.547097, 1.408499E+0, 1.398929E+0
0.548097, 1.408499E+0, 1.409125E+0
, , 
0.549097, 1.398297E+0, 1.398929E+0
0.550097, 1.408499E+0, 1.398929E+0
0.551097, 1.408499E+0, 1.409125E+0
0.552097, 1.398297E+0, 1.409125E+0
0.553097, 1.398297E+0, 1.398929E+0
0.554097, 1.408499E+0, 1.409125E+0
0.555097, 1.408499E+0, 1.409125E+0
0.556097, 1.398297E+0, 1.398929E+0
0.557097, 1.408499E+0, 1.409125E+0
0.558097, 1.398297E+0, 1.398929E+0
0.559097, 1.398297E+0, 1.409125E+0
0.560097, 1.398297E+0, 1.409125E+0
0.561097, 1.398297E+0, 1.409125E+0
0.562097, 1.398297E+0, 1.398929E+0
0.563097, 1.408499E+0, 1.409125E+0
0.564097, 1.408499E+0, 1.398929E+0
0.565097, 1.408499E+0, 1.409125E+0
0.566097, 1.408499E+0, 1.409125E+0
0.567097, 1.398297E+0, 1.398929E+0
0.568097, 1.408499E+0, 1.398929E+0
0.569097, 1.408499E+0, 1.398929E+0
0.570097, 1.408499E+0, 1.409125E+0
0.571097, 1.408499E+0, 1.398929E+0
0.572097, 1.408499E+0, 1.409125E+0
0.573097, 1.398297E+0, 1.398929E+0
0.574097, 1.398297E+0, 1.398929E+0
0.575097, 1.408499E+0, 1.409125E+0
0.576097, 1.408499E+0, 1.409125E+0
0.577097, 1.398297E+0, 1.398929E+0
0.578097, 1.398297E+0, 1.409125E+0
0.579097, 1.398297E+0, 1.398929E+0
0.580097, 1.408499E+0, 1.409125E+0
0.581097, 1.408499E+0, 1.409125E+0
, , 
0.582097, 1.398297E+0, 1.398929E+0
0.583097, 1.398297E+0, 1.409125E+0
0.584097, 1.398297E+0, 1.409125E+0
0.585097, 1.398297E+0, 1.398929E+0
0.586097, 1.398297E+0, 1.409125E+0
0.587097, 1.408499E+0, 1.409125E+0
0.588097, 1.398297E+0, 1.409125E+0
0.589097, 1.408499E+0, 1.398929E+0
0.590097, 1.408499E+0, 1.409125E+0
0.591097, 1.408499E+0, 1.409125E+0
0.592097, 1.398297E+0, 1.409125E+0
0.593097, 1.398297E+0, 1.409125E+0
0.594097, 1.398297E+0, 1.398929E+0
0.595097, 1.398297E+0, 1.409125E+0
0.596097, 1.408499E+0, 1.409125E+0
0.597097, 1.408499E+0, 1.409125E+0
0.598097, 1.408499E+0, 1.398929E+0
0.599097, 1.408499E+0, 1.398929E+0
0.600097, 1.408499E+0, 1.398929E+0
0.601097, 1.398297E+0, 1.409125E+0
0.602097, 1.408499E+0, 1.409125E+0
0.603097, 1.408499E+0, 1.398929E+0
0.604097, 1.408499E+0, 1.409125E+0
0.605097, 1.408499E+0, 1.409125E+0
0.606097, 1.408499E+0, 1.398929E+0
0.607097, 1.398297E+0, 1.398929E+0
0.608097, 1.408499E+0, 1.409125E+0
0.609097, 1.408499E+0, 1.409125E+0
0.610097, 1.408499E+0, 1.409125E+0
0.611097, 1.408499E+0, 1.398929E+0
0.612097, 1.408499E+0, 1.409125E+0
0.613097, 1.408499E+0, 1.409125E+0
0.614097, 1.408499E+0, 1.398929E+0
, , 
0.615097, 1.408499E+0, 1.409125E+0
0.616097, 1.398297E+0, 1.409125E+0
0.617097, 1.408499E+0, 1.409125E+0
0.618097, 1.408499E+0, 1.409125E+0
0.619097, 1.398297E+0, 1.409125E+0
0.620097, 1.398297E+0, 1.398929E+0
0.621097, 1.398297E+0, 1.398929E+0
0.622097, 1.398297E+0, 1.398929E+0
0.623097, 1.398297E+0, 1.398929E+0
