Time (s), Filtered Data By Channel
0.487384, 4.618170E-3, 9.543987E-4
0.488384, 5.464708E-3, 3.110484E-5
0.489384, 4.844297E-3, 8.014983E-4
0.490384, 5.264862E-3, 1.382297E-3
0.491384, 3.637966E-3, 1.044848E-2
0.492384, 6.383488E-3, 7.706422E-4
0.493384, 4.669740E-3, 8.505075E-3
0.494384, 3.218925E-3, 2.512490E-3
0.495384, 6.650777E-3, 6.956279E-3
0.496384, 3.848478E-3, 3.877242E-3
0.497384, 6.091620E-3, 5.766117E-3
, , 
0.498384, 4.315211E-3, 3.748393E-3
0.499384, 5.837763E-3, 6.595675E-3
0.500384, 4.417647E-3, 5.153978E-3
0.501384, 5.729779E-3, 4.729531E-3
0.502384, 4.529580E-3, 5.717665E-3
0.503384, 5.615436E-3, 4.283077E-3
0.504384, 4.644870E-3, 2.593500E-3
0.505384, 3.156083E-3, 1.199324E-3
0.506384, 1.916307E-3, 7.081998E-5
0.507384, 7.756303E-3, 8.203135E-4
0.508384, 2.926099E-3, 1.015197E-2
0.509384, 1.811892E-3, 7.807512E-3
0.510384, 9.019818E-4, 2.873944E-3
0.511384, 8.482674E-3, 6.875016E-3
0.512384, 2.448566E-3, 3.729600E-3
0.513384, 1.546860E-3, 2.555094E-3
0.514384, 8.158699E-4, 1.592918E-3
0.515384, 2.359261E-4, 8.192036E-4
0.516384, 2.113526E-4, 2.115976E-4
0.517384, 9.199735E-3, 8.901807E-3
0.518384, 2.066606E-3, 2.252673E-3
0.519384, 1.443914E-3, 7.102257E-3
0.520384, 9.408127E-4, 3.824263E-3
0.521384, 8.114197E-3, 2.906259E-3
0.522384, 5.579786E-3, 2.141736E-3
0.523384, 3.442638E-3, 7.137885E-3
0.524384, 6.990352E-3, 4.806852E-3
0.525384, 5.599061E-3, 2.846499E-3
0.526384, 4.265745E-3, 1.222671E-3
0.527384, 6.191369E-3, 9.737963E-5
0.528384, 3.830708E-3, 1.144953E-3
0.529384, 6.487334E-3, 1.949857E-3
0.530384, 5.000218E-3, 1.119143E-2
, , 
0.531384, 4.941972E-3, 1.033365E-4
0.532384, 5.455368E-3, 9.470085E-3
0.533384, 4.046825E-3, 1.492158E-3
0.534384, 2.838938E-3, 6.506234E-4
0.535384, 1.814379E-3, 3.199628E-6
0.536384, 9.565693E-4, 9.144090E-3
0.537384, 2.496814E-4, 1.998916E-3
0.538384, 3.213661E-4, 7.354034E-3
0.539384, 9.427561E-3, 3.585536E-3
0.540384, 1.729209E-3, 5.961607E-3
0.541384, 1.007004E-3, 4.793575E-3
0.542384, 4.158260E-4, 3.723395E-3
0.543384, 5.819283E-5, 5.826801E-3
0.544384, 4.281586E-4, 4.917012E-3
0.545384, 7.064135E-4, 4.822198E-3
0.546384, 9.045363E-4, 5.746596E-3
0.547384, 9.690000E-3, 4.497472E-3
0.548384, 6.917824E-3, 5.222692E-3
0.549384, 4.085265E-3, 5.361424E-3
0.550384, 5.452992E-3, 4.124905E-3
0.551384, 3.365873E-3, 5.584502E-3
0.552384, 7.016977E-3, 3.641794E-3
0.553384, 3.079655E-3, 6.621783E-3
0.554384, 7.164618E-3, 3.553852E-3
0.555384, 3.051228E-3, 6.622048E-3
0.556384, 1.564662E-3, 5.022920E-3
0.557384, 3.662302E-4, 3.645717E-3
0.558384, 9.232908E-3, 6.179637E-3
0.559384, 7.108001E-3, 4.329304E-3
0.560384, 3.395144E-3, 5.864128E-3
0.561384, 2.142984E-3, 4.360899E-3
0.562384, 7.526244E-3, 2.866289E-3
0.563384, 3.171276E-3, 1.638286E-3
, , 
0.564384, 2.080395E-3, 6.480030E-4
0.565384, 7.457692E-3, 1.317340E-4
0.566384, 3.343713E-3, 7.263955E-4
0.567384, 2.332257E-3, 9.810818E-3
0.568384, 1.508485E-3, 1.385942E-3
0.569384, 8.499862E-4, 7.915958E-3
0.570384, 3.359823E-4, 3.071989E-3
0.571384, 5.271942E-5, 6.429407E-3
0.572384, 3.337742E-4, 4.368946E-3
0.573384, 5.233506E-4, 5.311632E-3
0.574384, 6.361837E-4, 5.318376E-3
0.575384, 9.342286E-3, 4.131684E-3
0.576384, 6.498654E-3, 5.526052E-3
0.577384, 4.566521E-3, 3.531642E-3
0.578384, 3.736624E-3, 6.782118E-3
0.579384, 5.633919E-3, 5.304909E-3
0.580384, 5.254112E-3, 4.617682E-3
0.581384, 4.396508E-3, 2.862720E-3
0.582384, 2.419168E-3, 7.236571E-3
0.583384, 8.001014E-4, 3.081781E-3
0.584384, 9.154033E-3, 6.971164E-3
0.585384, 1.333538E-3, 5.267124E-3
0.586384, 1.005849E-4, 3.801409E-3
0.587384, 8.620902E-4, 6.097614E-3
0.588384, 1.024309E-2, 4.307590E-3
0.589384, 7.392210E-4, 2.813560E-3
0.590384, 7.238970E-5, 1.585354E-3
0.591384, 6.820567E-4, 5.944449E-4
0.592384, 1.116615E-3, 1.860490E-4
0.593384, 1.400983E-3, 7.813677E-4
0.594384, 1.558178E-3, 9.866171E-3
0.595384, 1.026600E-2, 7.320443E-3
0.596384, 1.267943E-3, 5.130885E-3
, , 
0.597384, 7.759628E-3, 5.382734E-3
0.598384, 5.187359E-3, 4.106594E-3
0.599384, 3.005951E-3, 3.034173E-3
0.600384, 1.182405E-3, 2.143592E-3
0.601384, 3.152809E-4, 7.236623E-3
0.602384, 1.518043E-3, 3.667581E-3
0.603384, 2.455681E-3, 2.730259E-3
0.604384, 1.181344E-2, 6.701631E-3
