Time (s), Raw Data By Channel
0.308594, 1.408499E+0, 1.409125E+0
0.309594, 1.408499E+0, 1.409125E+0
0.310594, 1.398297E+0, 1.398929E+0
0.311594, 1.408499E+0, 1.409125E+0
0.312594, 1.398297E+0, 1.409125E+0
0.313594, 1.398297E+0, 1.398929E+0
0.314594, 1.398297E+0, 1.398929E+0
0.315594, 1.408499E+0, 1.409125E+0
0.316594, 1.398297E+0, 1.398929E+0
0.317594, 1.408499E+0, 1.398929E+0
0.318594, 1.408499E+0, 1.409125E+0
0.319594, 1.408499E+0, 1.398929E+0
0.320594, 1.398297E+0, 1.398929E+0
0.321594, 1.398297E+0, 1.398929E+0
0.322594, 1.398297E+0, 1.398929E+0
0.323594, 1.408499E+0, 1.398929E+0
0.324594, 1.398297E+0, 1.398929E+0
0.325594, 1.398297E+0, 1.398929E+0
0.326594, 1.398297E+0, 1.409125E+0
0.327594, 1.398297E+0, 1.398929E+0
0.328594, 1.398297E+0, 1.398929E+0
0.329594, 1.408499E+0, 1.409125E+0
0.330594, 1.408499E+0, 1.398929E+0
, , 
0.331594, 1.408499E+0, 1.409125E+0
0.332594, 1.408499E+0, 1.398929E+0
0.333594, 1.398297E+0, 1.398929E+0
0.334594, 1.398297E+0, 1.398929E+0
0.335594, 1.398297E+0, 1.398929E+0
0.336594, 1.398297E+0, 1.398929E+0
0.337594, 1.408499E+0, 1.409125E+0
0.338594, 1.398297E+0, 1.398929E+0
0.339594, 1.408499E+0, 1.409125E+0
0.340594, 1.398297E+0, 1.398929E+0
0.341594, 1.398297E+0, 1.409125E+0
0.342594, 1.408499E+0, 1.398929E+0
0.343594, 1.398297E+0, 1.398929E+0
0.344594, 1.408499E+0, 1.398929E+0
0.345594, 1.398297E+0, 1.398929E+0
0.346594, 1.408499E+0, 1.398929E+0
0.347594, 1.408499E+0, 1.398929E+0
0.348594, 1.408499E+0, 1.409125E+0
0.349594, 1.398297E+0, 1.398929E+0
0.350594, 1.398297E+0, 1.398929E+0
0.351594, 1.408499E+0, 1.409125E+0
0.352594, 1.408499E+0, 1.398929E+0
0.353594, 1.398297E+0, 1.409125E+0
0.354594, 1.398297E+0, 1.409125E+0
0.355594, 1.408499E+0, 1.398929E+0
0.356594, 1.398297E+0, 1.398929E+0
0.357594, 1.408499E+0, 1.398929E+0
0.358594, 1.408499E+0, 1.409125E+0
0.359594, 1.398297E+0, 1.398929E+0
0.360594, 1.408499E+0, 1.398929E+0
0.361594, 1.398297E+0, 1.409125E+0
0.362594, 1.408499E+0, 1.398929E+0
0.363594, 1.408499E+0, 1.398929E+0
, , 
0.364594, 1.398297E+0, 1.398929E+0
0.365594, 1.398297E+0, 1.409125E+0
0.366594, 1.408499E+0, 1.409125E+0
0.367594, 1.408499E+0, 1.398929E+0
0.368594, 1.398297E+0, 1.398929E+0
0.369594, 1.408499E+0, 1.409125E+0
0.370594, 1.408499E+0, 1.409125E+0
0.371594, 1.398297E+0, 1.398929E+0
0.372594, 1.398297E+0, 1.398929E+0
0.373594, 1.408499E+0, 1.409125E+0
0.374594, 1.398297E+0, 1.398929E+0
0.375594, 1.398297E+0, 1.398929E+0
0.376594, 1.408499E+0, 1.409125E+0
0.377594, 1.408499E+0, 1.409125E+0
0.378594, 1.398297E+0, 1.398929E+0
0.379594, 1.408499E+0, 1.409125E+0
0.380594, 1.398297E+0, 1.409125E+0
0.381594, 1.398297E+0, 1.398929E+0
0.382594, 1.408499E+0, 1.398929E+0
0.383594, 1.398297E+0, 1.409125E+0
0.384594, 1.398297E+0, 1.398929E+0
0.385594, 1.408499E+0, 1.409125E+0
0.386594, 1.408499E+0, 1.398929E+0
0.387594, 1.408499E+0, 1.398929E+0
0.388594, 1.398297E+0, 1.398929E+0
0.389594, 1.408499E+0, 1.409125E+0
0.390594, 1.408499E+0, 1.409125E+0
0.391594, 1.408499E+0, 1.409125E+0
0.392594, 1.398297E+0, 1.398929E+0
0.393594, 1.398297E+0, 1.409125E+0
0.394594, 1.408499E+0, 1.398929E+0
0.395594, 1.398297E+0, 1.398929E+0
0.396594, 1.408499E+0, 1.409125E+0
, , 
0.397594, 1.408499E+0, 1.398929E+0
0.398594, 1.398297E+0, 1.409125E+0
0.399594, 1.398297E+0, 1.409125E+0
0.400594, 1.408499E+0, 1.398929E+0
0.401594, 1.408499E+0, 1.409125E+0
0.402594, 1.398297E+0, 1.398929E+0
0.403594, 1.408499E+0, 1.398929E+0
0.404594, 1.398297E+0, 1.398929E+0
0.405594, 1.408499E+0, 1.398929E+0
0.406594, 1.408499E+0, 1.398929E+0
0.407594, 1.398297E+0, 1.398929E+0
0.408594, 1.398297E+0, 1.409125E+0
0.409594, 1.408499E+0, 1.398929E+0
0.410594, 1.408499E+0, 1.409125E+0
0.411594, 1.398297E+0, 1.398929E+0
0.412594, 1.398297E+0, 1.409125E+0
0.413594, 1.408499E+0, 1.409125E+0
0.414594, 1.398297E+0, 1.398929E+0
0.415594, 1.398297E+0, 1.398929E+0
0.416594, 1.408499E+0, 1.398929E+0
0.417594, 1.408499E+0, 1.409125E+0
0.418594, 1.398297E+0, 1.398929E+0
0.419594, 1.408499E+0, 1.409125E+0
0.420594, 1.408499E+0, 1.398929E+0
0.421594, 1.398297E+0, 1.409125E+0
0.422594, 1.408499E+0, 1.409125E+0
0.423594, 1.398297E+0, 1.398929E+0
0.424594, 1.398297E+0, 1.409125E+0
0.425594, 1.408499E+0, 1.398929E+0
0.426594, 1.398297E+0, 1.398929E+0
0.427594, 1.408499E+0, 1.409125E+0
0.428594, 1.408499E+0, 1.398929E+0
0.429594, 1.408499E+0, 1.409125E+0
, , 
0.430594, 1.408499E+0, 1.398929E+0
0.431594, 1.398297E+0, 1.398929E+0
0.432594, 1.408499E+0, 1.409125E+0
0.433594, 1.408499E+0, 1.398929E+0
0.434594, 1.398297E+0, 1.409125E+0
0.435594, 1.408499E+0, 1.409125E+0
0.436594, 1.408499E+0, 1.409125E+0
0.437594, 1.408499E+0, 1.409125E+0
0.438594, 1.398297E+0, 1.398929E+0
0.439594, 1.408499E+0, 1.398929E+0
0.440594, 1.408499E+0, 1.409125E+0
0.441594, 1.408499E+0, 1.398929E+0
0.442594, 1.398297E+0, 1.398929E+0
0.443594, 1.408499E+0, 1.409125E+0
0.444594, 1.398297E+0, 1.398929E+0
0.445594, 1.408499E+0, 1.409125E+0
0.446594, 1.408499E+0, 1.398929E+0
0.447594, 1.408499E+0, 1.409125E+0
0.448594, 1.398297E+0, 1.398929E+0
0.449594, 1.398297E+0, 1.409125E+0
0.450594, 1.408499E+0, 1.409125E+0
0.451594, 1.398297E+0, 1.398929E+0
0.452594, 1.408499E+0, 1.409125E+0
0.453594, 1.408499E+0, 1.409125E+0
0.454594, 1.398297E+0, 1.409125E+0
0.455594, 1.398297E+0, 1.409125E+0
0.456594, 1.398297E+0, 1.398929E+0
0.457594, 1.408499E+0, 1.409125E+0
0.458594, 1.408499E+0, 1.409125E+0
0.459594, 1.398297E+0, 1.398929E+0
0.460594, 1.408499E+0, 1.409125E+0
0.461594, 1.408499E+0, 1.398929E+0
0.462594, 1.408499E+0, 1.398929E+0
, , 
0.463594, 1.408499E+0, 1.398929E+0
0.464594, 1.408499E+0, 1.409125E+0
0.465594, 1.398297E+0, 1.398929E+0
0.466594, 1.408499E+0, 1.409125E+0
0.467594, 1.408499E+0, 1.409125E+0
0.468594, 1.398297E+0, 1.398929E+0
0.469594, 1.408499E+0, 1.409125E+0
0.470594, 1.398297E+0, 1.398929E+0
0.471594, 1.408499E+0, 1.409125E+0
0.472594, 1.398297E+0, 1.398929E+0
0.473594, 1.398297E+0, 1.398929E+0
0.474594, 1.398297E+0, 1.409125E+0
0.475594, 1.408499E+0, 1.409125E+0
0.476594, 1.398297E+0, 1.398929E+0
0.477594, 1.408499E+0, 1.409125E+0
0.478594, 1.398297E+0, 1.409125E+0
0.479594, 1.408499E+0, 1.398929E+0
0.480594, 1.408499E+0, 1.409125E+0
0.481594, 1.408499E+0, 1.409125E+0
0.482594, 1.408499E+0, 1.398929E+0
0.483594, 1.408499E+0, 1.409125E+0
0.484594, 1.398297E+0, 1.398929E+0
0.485594, 1.398297E+0, 1.409125E+0
0.486594, 1.398297E+0, 1.409125E+0
0.487594, 1.398297E+0, 1.398929E+0
0.488594, 1.408499E+0, 1.398929E+0
0.489594, 1.408499E+0, 1.409125E+0
0.490594, 1.408499E+0, 1.409125E+0
0.491594, 1.408499E+0, 1.409125E+0
0.492594, 1.408499E+0, 1.409125E+0
0.493594, 1.408499E+0, 1.409125E+0
0.494594, 1.408499E+0, 1.409125E+0
0.495594, 1.408499E+0, 1.409125E+0
, , 
0.496594, 1.408499E+0, 1.409125E+0
0.497594, 1.408499E+0, 1.398929E+0
0.498594, 1.408499E+0, 1.409125E+0
0.499594, 1.398297E+0, 1.398929E+0
0.500594, 1.408499E+0, 1.409125E+0
0.501594, 1.398297E+0, 1.398929E+0
0.502594, 1.398297E+0, 1.398929E+0
0.503594, 1.398297E+0, 1.398929E+0
0.504594, 1.408499E+0, 1.409125E+0
0.505594, 1.408499E+0, 1.398929E+0
0.506594, 1.408499E+0, 1.409125E+0
0.507594, 1.408499E+0, 1.409125E+0
0.508594, 1.408499E+0, 1.409125E+0
0.509594, 1.398297E+0, 1.398929E+0
0.510594, 1.398297E+0, 1.398929E+0
0.511594, 1.408499E+0, 1.398929E+0
0.512594, 1.408499E+0, 1.398929E+0
0.513594, 1.408499E+0, 1.398929E+0
0.514594, 1.408499E+0, 1.398929E+0
0.515594, 1.408499E+0, 1.409125E+0
0.516594, 1.398297E+0, 1.398929E+0
0.517594, 1.408499E+0, 1.409125E+0
0.518594, 1.398297E+0, 1.398929E+0
0.519594, 1.408499E+0, 1.409125E+0
0.520594, 1.398297E+0, 1.409125E+0
0.521594, 1.398297E+0, 1.409125E+0
0.522594, 1.398297E+0, 1.409125E+0
0.523594, 1.398297E+0, 1.409125E+0
0.524594, 1.408499E+0, 1.409125E+0
0.525594, 1.398297E+0, 1.398929E+0
0.526594, 1.398297E+0, 1.398929E+0
0.527594, 1.408499E+0, 1.398929E+0
0.528594, 1.398297E+0, 1.398929E+0
, , 
0.529594, 1.408499E+0, 1.409125E+0
0.530594, 1.408499E+0, 1.409125E+0
0.531594, 1.398297E+0, 1.409125E+0
0.532594, 1.398297E+0, 1.409125E+0
0.533594, 1.398297E+0, 1.409125E+0
0.534594, 1.408499E+0, 1.409125E+0
0.535594, 1.398297E+0, 1.398929E+0
0.536594, 1.408499E+0, 1.409125E+0
0.537594, 1.398297E+0, 1.398929E+0
0.538594, 1.408499E+0, 1.409125E+0
0.539594, 1.398297E+0, 1.398929E+0
0.540594, 1.398297E+0, 1.398929E+0
0.541594, 1.408499E+0, 1.409125E+0
0.542594, 1.398297E+0, 1.409125E+0
0.543594, 1.398297E+0, 1.398929E+0
0.544594, 1.408499E+0, 1.398929E+0
0.545594, 1.398297E+0, 1.409125E+0
0.546594, 1.398297E+0, 1.409125E+0
0.547594, 1.398297E+0, 1.398929E+0
0.548594, 1.408499E+0, 1.409125E+0
0.549594, 1.398297E+0, 1.398929E+0
0.550594, 1.408499E+0, 1.398929E+0
0.551594, 1.408499E+0, 1.409125E+0
0.552594, 1.408499E+0, 1.409125E+0
0.553594, 1.408499E+0, 1.398929E+0
0.554594, 1.408499E+0, 1.398929E+0
0.555594, 1.398297E+0, 1.409125E+0
0.556594, 1.408499E+0, 1.398929E+0
0.557594, 1.398297E+0, 1.409125E+0
0.558594, 1.398297E+0, 1.398929E+0
0.559594, 1.408499E+0, 1.409125E+0
0.560594, 1.398297E+0, 1.409125E+0
0.561594, 1.398297E+0, 1.398929E+0
, , 
0.562594, 1.398297E+0, 1.409125E+0
0.563594, 1.408499E+0, 1.398929E+0
0.564594, 1.398297E+0, 1.398929E+0
0.565594, 1.398297E+0, 1.398929E+0
0.566594, 1.398297E+0, 1.398929E+0
0.567594, 1.398297E+0, 1.398929E+0
0.568594, 1.408499E+0, 1.409125E+0
0.569594, 1.398297E+0, 1.398929E+0
0.570594, 1.408499E+0, 1.398929E+0
0.571594, 1.408499E+0, 1.409125E+0
0.572594, 1.408499E+0, 1.409125E+0
0.573594, 1.398297E+0, 1.398929E+0
0.574594, 1.408499E+0, 1.398929E+0
0.575594, 1.408499E+0, 1.398929E+0
0.576594, 1.408499E+0, 1.409125E+0
0.577594, 1.398297E+0, 1.398929E+0
0.578594, 1.408499E+0, 1.409125E+0
0.579594, 1.408499E+0, 1.398929E+0
0.580594, 1.398297E+0, 1.398929E+0
0.581594, 1.408499E+0, 1.409125E+0
0.582594, 1.408499E+0, 1.409125E+0
0.583594, 1.408499E+0, 1.409125E+0
0.584594, 1.408499E+0, 1.398929E+0
0.585594, 1.408499E+0, 1.398929E+0
0.586594, 1.408499E+0, 1.398929E+0
0.587594, 1.408499E+0, 1.409125E+0
0.588594, 1.408499E+0, 1.398929E+0
0.589594, 1.408499E+0, 1.398929E+0
0.590594, 1.408499E+0, 1.409125E+0
0.591594, 1.408499E+0, 1.409125E+0
0.592594, 1.398297E+0, 1.398929E+0
0.593594, 1.398297E+0, 1.398929E+0
0.594594, 1.408499E+0, 1.398929E+0
, , 
0.595594, 1.408499E+0, 1.409125E+0
0.596594, 1.398297E+0, 1.409125E+0
0.597594, 1.408499E+0, 1.409125E+0
0.598594, 1.408499E+0, 1.409125E+0
0.599594, 1.398297E+0, 1.398929E+0
0.600594, 1.408499E+0, 1.409125E+0
0.601594, 1.398297E+0, 1.398929E+0
0.602594, 1.398297E+0, 1.409125E+0
0.603594, 1.408499E+0, 1.409125E+0
0.604594, 1.398297E+0, 1.409125E+0
0.605594, 1.408499E+0, 1.398929E+0
0.606594, 1.398297E+0, 1.409125E+0
0.607594, 1.398297E+0, 1.409125E+0
0.608594, 1.398297E+0, 1.398929E+0
0.609594, 1.398297E+0, 1.398929E+0
0.610594, 1.408499E+0, 1.409125E+0
0.611594, 1.408499E+0, 1.409125E+0
0.612594, 1.398297E+0, 1.398929E+0
0.613594, 1.408499E+0, 1.409125E+0
0.614594, 1.408499E+0, 1.409125E+0
0.615594, 1.398297E+0, 1.398929E+0
0.616594, 1.408499E+0, 1.398929E+0
0.617594, 1.408499E+0, 1.409125E+0
0.618594, 1.398297E+0, 1.398929E+0
0.619594, 1.398297E+0, 1.398929E+0
0.620594, 1.398297E+0, 1.398929E+0
0.621594, 1.408499E+0, 1.409125E+0
0.622594, 1.398297E+0, 1.398929E+0
0.623594, 1.408499E+0, 1.409125E+0
0.624594, 1.408499E+0, 1.409125E+0
0.625594, 1.398297E+0, 1.398929E+0
0.626594, 1.398297E+0, 1.398929E+0
0.627594, 1.398297E+0, 1.398929E+0
, , 
0.628594, 1.408499E+0, 1.398929E+0
0.629594, 1.408499E+0, 1.409125E+0
0.630594, 1.398297E+0, 1.409125E+0
0.631594, 1.398297E+0, 1.398929E+0
0.632594, 1.408499E+0, 1.409125E+0
0.633594, 1.398297E+0, 1.398929E+0
0.634594, 1.408499E+0, 1.398929E+0
0.635594, 1.408499E+0, 1.409125E+0
0.636594, 1.398297E+0, 1.398929E+0
