Time (s), Filtered Data By Channel
0.367818, 2.155742E-3, 1.774324E-3
0.368818, 1.117678E-2, 4.628447E-4
0.369818, 1.009138E-4, 5.931957E-4
0.370818, 9.129267E-3, 1.420459E-3
0.371818, 6.709575E-3, 2.044372E-3
0.372818, 4.634530E-3, 1.114014E-2
0.373818, 2.875110E-3, 8.588575E-3
0.374818, 1.403395E-3, 2.273563E-3
0.375818, 1.925837E-4, 7.318899E-3
0.376818, 9.439643E-3, 3.420137E-3
0.377818, 7.362748E-3, 2.359951E-3
0.378818, 3.082536E-3, 7.157189E-3
0.379818, 1.767059E-3, 5.011396E-3
0.380818, 6.894620E-4, 3.189691E-3
0.381818, 8.831649E-3, 6.987657E-3
0.382818, 1.991956E-3, 5.406158E-3
0.383818, 7.647667E-3, 4.592593E-3
0.384818, 3.062377E-3, 5.761607E-3
0.385818, 1.970857E-3, 4.312148E-3
0.386818, 1.079048E-3, 5.973270E-3
0.387818, 3.649148E-4, 4.488034E-3
0.388818, 1.922562E-4, 5.424863E-3
0.389818, 6.118628E-4, 3.644995E-3
0.390818, 9.119959E-4, 2.159055E-3
0.391818, 9.766107E-3, 7.712796E-3
, , 
0.392818, 1.621978E-3, 5.855955E-3
0.393818, 7.547770E-3, 4.388326E-3
0.394818, 3.545381E-3, 5.749595E-3
0.395818, 5.898726E-3, 4.139095E-3
0.396818, 4.940455E-3, 2.773277E-3
0.397818, 3.919162E-3, 1.629487E-3
0.398818, 3.045917E-3, 7.964890E-3
0.399818, 6.350988E-3, 2.762722E-3
0.400818, 4.130551E-3, 1.684607E-3
0.401818, 6.376756E-3, 7.854305E-3
0.402818, 5.051778E-3, 5.731798E-3
0.403818, 3.902819E-3, 3.932904E-3
0.404818, 5.742232E-3, 6.223778E-3
0.405818, 4.913702E-3, 4.025942E-3
0.406818, 4.928956E-3, 6.104700E-3
0.407818, 3.106120E-3, 4.485315E-3
0.408818, 1.606689E-3, 5.541848E-3
0.409818, 8.259908E-3, 3.857266E-3
0.410818, 2.285941E-3, 6.202391E-3
0.411818, 7.571770E-3, 4.128289E-3
0.412818, 5.684316E-3, 2.714817E-3
0.413818, 4.601792E-3, 7.104258E-3
0.414818, 5.504387E-3, 3.438345E-3
0.415818, 3.853703E-3, 2.209993E-3
0.416818, 2.448921E-3, 7.448927E-3
0.417818, 7.387729E-3, 5.420373E-3
0.418818, 3.135099E-3, 3.693192E-3
0.419818, 1.868736E-3, 6.410545E-3
0.420818, 7.840141E-3, 3.876488E-3
0.421818, 2.799711E-3, 6.229656E-3
0.422818, 7.017059E-3, 4.054980E-3
0.423818, 5.132023E-3, 2.597317E-3
0.424818, 3.539571E-3, 1.388106E-3
, , 
0.425818, 6.445583E-3, 4.024734E-4
0.426818, 3.961207E-3, 3.832142E-4
0.427818, 2.605338E-3, 9.913359E-4
0.428818, 7.171723E-3, 1.009406E-2
0.429818, 5.239931E-3, 7.569231E-3
0.430818, 3.596861E-3, 5.401737E-3
0.431818, 2.216542E-3, 3.560894E-3
0.432818, 1.074110E-3, 6.633753E-3
0.433818, 1.458300E-4, 5.068321E-3
0.434818, 5.908859E-4, 3.735953E-3
0.435818, 9.814115E-3, 2.614192E-3
0.436818, 1.267599E-3, 1.681810E-3
0.437818, 5.060990E-4, 7.732252E-3
0.438818, 9.438121E-5, 3.146257E-3
0.439818, 9.209683E-3, 2.191398E-3
0.440818, 6.702740E-3, 1.401016E-3
0.441818, 4.092266E-3, 7.893795E-3
0.442818, 3.052737E-3, 5.567762E-3
0.443818, 2.183820E-3, 5.048229E-3
0.444818, 7.189443E-3, 3.845617E-3
0.445818, 3.727502E-3, 5.828379E-3
0.446818, 2.789542E-3, 3.849299E-3
0.447818, 2.003871E-3, 2.199985E-3
0.448818, 1.354148E-3, 8.479910E-4
0.449818, 8.251045E-4, 2.375489E-4
0.450818, 4.025136E-4, 1.085903E-3
0.451818, 8.583489E-3, 1.724723E-3
0.452818, 2.666573E-3, 2.180034E-3
0.453818, 6.644333E-3, 1.112728E-2
0.454818, 4.307227E-3, 2.038456E-4
0.455818, 3.380147E-3, 3.160962E-4
0.456818, 6.071286E-3, 9.343351E-3
0.457818, 4.751772E-3, 1.894706E-3
, , 
0.458818, 3.708161E-3, 7.380145E-3
0.459818, 5.847970E-3, 5.028888E-3
0.460818, 3.774660E-3, 3.036154E-3
0.461818, 2.058337E-3, 1.370791E-3
0.462818, 6.626509E-4, 2.755120E-6
0.463818, 4.468693E-4, 9.747898E-3
0.464818, 9.959461E-3, 7.766859E-3
0.465818, 7.750761E-3, 2.604158E-3
0.466818, 5.823610E-3, 1.245972E-3
0.467818, 4.156862E-3, 1.465031E-4
0.468818, 2.730024E-3, 9.372862E-3
0.469818, 7.133398E-3, 7.196276E-3
0.470818, 3.359132E-3, 5.314779E-3
0.471818, 2.060032E-3, 3.703656E-3
0.472818, 7.683032E-3, 6.311786E-3
0.473818, 5.734589E-3, 4.038930E-3
0.474818, 4.087514E-3, 2.625954E-3
0.475818, 2.711810E-3, 7.207950E-3
0.476818, 7.077440E-3, 3.308286E-3
0.477818, 5.151758E-3, 6.605658E-3
0.478818, 5.146552E-3, 4.813375E-3
